Unexplained	Promoter	Distal	gene
45.5543933054393	54.4456066945607	0	0610005C13Rik
71.5582450832073	28.4417549167927	0	0610007P14Rik
81.6840277777778	0	18.3159722222222	0610009B22Rik
92.8707224334601	0	7.12927756653992	0610009L18Rik
100	0	0	0610009O20Rik
67.9582712369598	13.7108792846498	18.3308494783905	0610010F05Rik
100	0	0	0610010K14Rik
100	0	0	0610012G03Rik
59.7521200260926	40.2478799739074	0	0610030E20Rik
63.5097493036212	30.08356545961	6.4066852367688	0610037L13Rik
51.0869565217391	47.1967963386728	1.7162471395881	0610039H22Rik
97.6401179941003	0	2.35988200589971	0610040B10Rik
71.5427657873701	0	28.4572342126299	0610040J01Rik
100	0	0	1010001N08Rik
63.4199134199134	0	36.5800865800866	1110002L01Rik
29.7214803510111	70.2785196489889	0	1110004E09Rik
100	0	0	1110004F10Rik
97.5442043222004	0	2.45579567779961	1110006O24Rik
100	0	0	1110008F13Rik
100	0	0	1110008L16Rik
100	0	0	1110008P14Rik
100	0	0	1110012L19Rik
96.6796875	0	3.3203125	1110019D14Rik
100	0	0	1110020A21Rik
100	0	0	1110028F11Rik
35.3299492385787	0	64.6700507614213	1110032A03Rik
100	0	0	1110032F04Rik
91.6434540389972	8.35654596100279	0	1110034G24Rik
45.6957547169811	0	54.3042452830189	1110037F02Rik
83.4909716251075	15.6491831470335	0.859845227858985	1110038B12Rik
84.0103716508211	15.9896283491789	0	1110038F14Rik
100	0	0	1110046J04Rik
100	0	0	1110051M20Rik
100	0	0	1110059E24Rik
90.4761904761905	0	9.52380952380952	1110059G10Rik
87.5	0	12.5	1110065P20Rik
91.2962962962963	8.7037037037037	0	1190002N15Rik
60.0782778864971	39.9217221135029	0	1190007I07Rik
71.5764331210191	0	28.4235668789809	1300002E11Rik
50.7827175954916	0	49.2172824045085	1300017J02Rik
23.7875288683603	0	76.2124711316397	1500004A13Rik
100	0	0	1500009L16Rik
100	0	0	1500011B03Rik
100	0	0	1500011K16Rik
61.7350369872226	38.2649630127774	0	1500015A07Rik
100	0	0	1500015O10Rik
63.3764465622873	36.6235534377127	0	1500026H17Rik
100	0	0	1600002H07Rik
42.8005937654626	57.1994062345374	0	1600002K03Rik
58.2079790712884	35.1209941137999	6.67102681491171	1600010M07Rik
100	0	0	1600012H06Rik
100	0	0	1600014C10Rik
63.963963963964	0	36.036036036036	1600020E01Rik
85.0174216027875	14.9825783972125	0	1600023N17Rik
100	0	0	1600029I14Rik
24.5637583892617	75.4362416107383	0	1600029O15Rik
79.708904109589	0	20.291095890411	1700001C19Rik
40.0868306801737	59.9131693198263	0	1700001G11Rik
50.6271379703535	49.3728620296465	0	1700001G17Rik
42.5851703406814	57.4148296593186	0	1700001J11Rik
48.0130647795318	51.9869352204682	0	1700001L05Rik
100	0	0	1700001O22Rik
75.6892230576441	0	24.3107769423559	1700003E16Rik
58.1491712707182	2.83149171270718	39.0193370165746	1700007L15Rik
100	0	0	1700008J07Rik
100	0	0	1700008O03Rik
100	0	0	1700010I14Rik
100	0	0	1700012B07Rik
72.5670498084291	27.4329501915709	0	1700012D01Rik
100	0	0	1700012D16Rik
58.7096774193548	41.2903225806452	0	1700017B05Rik
100	0	0	1700019D03Rik
100	0	0	1700020I14Rik
95.635305528613	0	4.364694471387	1700020L24Rik
100	0	0	1700021F05Rik
96.2245885769603	3.77541142303969	0	1700022A21Rik
90.5330882352941	9.46691176470588	0	1700024P16Rik
100	0	0	1700025G04Rik
100	0	0	1700027F09Rik
100	0	0	1700027J07Rik
72.0063441712926	0	27.9936558287074	1700028E10Rik
100	0	0	1700028I16Rik
100	0	0	1700028J19Rik
100	0	0	1700028K03Rik
100	0	0	1700029J07Rik
1.66681847162765	98.3331815283724	0	1700029M20Rik
100	0	0	1700030C10Rik
98.9087301587302	0	1.09126984126984	1700030J22Rik
100	0	0	1700030K09Rik
100	0	0	1700034J05Rik
38.4168865435356	0	61.5831134564644	1700037C18Rik
100	0	0	1700037H04Rik
100	0	0	1700040L02Rik
63.6632200886263	0	36.3367799113737	1700042O10Rik
60.4497354497355	39.5502645502645	0	1700047M11Rik
62.1404682274247	37.8595317725752	0	1700048O20Rik
68.2909090909091	31.7090909090909	0	1700052K11Rik
66.7682926829268	0	33.2317073170732	1700056E22Rik
100	0	0	1700061F12Rik
62.6822157434402	0	37.3177842565598	1700061G19Rik
54.6398046398046	45.3601953601954	0	1700066B19Rik
100	0	0	1700066M21Rik
73.4157650695518	26.5842349304482	0	1700071M16Rik
79.0983606557377	20.9016393442623	0	1700084E18Rik
98.7115956392468	0	1.28840436075322	1700086O06Rik
100	0	0	1700094D03Rik
87.3972602739726	0	12.6027397260274	1700095J12Rik
100	0	0	1700096K18Rik
100	0	0	1700097N02Rik
91.8867924528302	0	8.11320754716981	1700102P08Rik
28.1619654231119	0	71.8380345768881	1700112E06Rik
29.1411042944785	70.8588957055215	0	1700113A16Rik
100	0	0	1700113H08Rik
46.8787515006002	0	53.1212484993998	1700122C19Rik
80.3660565723794	19.6339434276206	0	1700123M08Rik
100	0	0	1700123O20Rik
100	0	0	1810006J02Rik
23.1723675385647	76.8276324614353	0	1810010H24Rik
86.5158371040724	0	13.4841628959276	1810011H11Rik
100	0	0	1810011O10Rik
100	0	0	1810013L24Rik
51.6369902354968	48.3630097645032	0	1810014B01Rik
100	0	0	1810022K09Rik
100	0	0	1810026B05Rik
100	0	0	1810026J23Rik
18.2179793158313	81.7820206841687	0	1810030O07Rik
100	0	0	1810032O08Rik
21.2557427258806	74.5176110260337	4.22664624808576	1810034E14Rik
100	0	0	1810037I17Rik
83.7909654561559	0	16.2090345438441	1810041H14Rik
100	0	0	1810041L15Rik
48.0615384615385	0	51.9384615384615	1810043G02Rik
100	0	0	1810044D09Rik
54.5178896300788	45.4821103699212	0	1810046K07Rik
100	0	0	1810055G02Rik
100	0	0	1810058I24Rik
56.5487274984482	43.4512725015518	0	1810062G17Rik
76.8860353130016	23.1139646869984	0	1810062O18Rik
100	0	0	1810065E05Rik
77.3231031543052	0	22.6768968456948	2010001A14Rik
