Unexplained	Promoter	Distal	gene
65.0950570342205	0	34.9049429657795	0610005C13Rik
100	0	0	0610007P14Rik
100	0	0	0610009B22Rik
100	0	0	0610009L18Rik
89.9543378995434	10.0456621004566	0	0610009O20Rik
98.0334316617503	1.96656833824975	0	0610010F05Rik
100	0	0	0610010K14Rik
54.8344370860927	0	45.1655629139073	0610012G03Rik
80.5162364696086	19.4837635303913	0	0610030E20Rik
29.1757840991977	70.8242159008023	0	0610037L13Rik
100	0	0	0610039H22Rik
100	0	0	0610040B10Rik
100	0	0	0610040J01Rik
87.2662511130899	12.7337488869101	0	1010001N08Rik
73.1878409976617	20.9664848012471	5.84567420109119	1110002L01Rik
100	0	0	1110004E09Rik
100	0	0	1110004F10Rik
51.6880093131548	48.3119906868452	0	1110006O24Rik
100	0	0	1110008F13Rik
100	0	0	1110008L16Rik
100	0	0	1110008P14Rik
100	0	0	1110012L19Rik
100	0	0	1110019D14Rik
37.7839592025962	62.2160407974038	0	1110020A21Rik
100	0	0	1110028F11Rik
88.1651376146789	0	11.8348623853211	1110032A03Rik
100	0	0	1110032F04Rik
100	0	0	1110034G24Rik
100	0	0	1110037F02Rik
100	0	0	1110038B12Rik
79.1843670348343	0	20.8156329651657	1110038F14Rik
65.0771388499299	34.9228611500701	0	1110046J04Rik
44.5973496432212	55.4026503567788	0	1110051M20Rik
100	0	0	1110059E24Rik
100	0	0	1110059G10Rik
25.4783484390735	74.5216515609265	0	1110065P20Rik
96.7741935483871	0	3.2258064516129	1190002N15Rik
84.2881944444445	15.7118055555556	0	1190007I07Rik
100	0	0	1300002E11Rik
0	0	100	1300017J02Rik
54.441087613293	45.5589123867069	0	1500004A13Rik
100	0	0	1500009L16Rik
100	0	0	1500011B03Rik
100	0	0	1500011K16Rik
27.1173848439822	72.8826151560178	0	1500015A07Rik
100	0	0	1500015O10Rik
27.7156261277517	72.2843738722483	0	1500026H17Rik
100	0	0	1600002H07Rik
100	0	0	1600002K03Rik
100	0	0	1600010M07Rik
100	0	0	1600012H06Rik
100	0	0	1600014C10Rik
100	0	0	1600020E01Rik
99.2055610724926	0.794438927507448	0	1600023N17Rik
100	0	0	1600029I14Rik
100	0	0	1600029O15Rik
100	0	0	1700001C19Rik
100	0	0	1700001G11Rik
88.1651376146789	0	11.8348623853211	1700001G17Rik
56.8181818181818	43.1818181818182	0	1700001J11Rik
100	0	0	1700001L05Rik
100	0	0	1700001O22Rik
100	0	0	1700003E16Rik
100	0	0	1700007L15Rik
57.4348132487667	1.76180408738548	40.8033826638478	1700008J07Rik
100	0	0	1700008O03Rik
69.4057226705796	30.5942773294204	0	1700010I14Rik
100	0	0	1700012B07Rik
