Unexplained	Promoter	Distal	gene
5.56417215975184	0	94.4358278402482	0610005C13Rik
20.7037037037037	0	79.2962962962963	0610007P14Rik
76.9681742043551	0	23.0318257956449	0610009B22Rik
60.7870695713282	0	39.2129304286718	0610009L18Rik
100	0	0	0610009O20Rik
75.9105960264901	0	24.0894039735099	0610010F05Rik
40.7744874715262	0	59.2255125284738	0610010K14Rik
47.2816127061698	0	52.7183872938302	0610012G03Rik
100	0	0	0610030E20Rik
100	0	0	0610037L13Rik
47.5211608222491	0	52.4788391777509	0610039H22Rik
99.5019920318725	0	0.49800796812749	0610040B10Rik
100	0	0	0610040J01Rik
100	0	0	1010001N08Rik
87.5227686703097	0	12.4772313296903	1110002L01Rik
32.5249643366619	0	67.4750356633381	1110004E09Rik
78.1144781144781	0	21.8855218855219	1110004F10Rik
100	0	0	1110006O24Rik
30.0677200902935	0	69.9322799097066	1110008F13Rik
100	0	0	1110008L16Rik
100	0	0	1110008P14Rik
91.1902530459232	0	8.80974695407685	1110012L19Rik
86.7873303167421	0	13.2126696832579	1110019D14Rik
100	0	0	1110020A21Rik
79.4238683127572	20.5761316872428	0	1110028F11Rik
61.6418966737438	0	38.3581033262562	1110032A03Rik
96.9667318982387	0	3.03326810176125	1110032F04Rik
100	0	0	1110034G24Rik
67.1850699844479	0	32.8149300155521	1110037F02Rik
100	0	0	1110038B12Rik
100	0	0	1110038F14Rik
100	0	0	1110046J04Rik
100	0	0	1110051M20Rik
100	0	0	1110059E24Rik
100	0	0	1110059G10Rik
100	0	0	1110065P20Rik
100	0	0	1190002N15Rik
57.7838205302515	0	42.2161794697485	1190007I07Rik
44.4255800792303	15.5065082059989	40.0679117147708	1300002E11Rik
100	0	0	1300017J02Rik
76.4705882352941	0	23.5294117647059	1500004A13Rik
77.1704180064309	22.8295819935691	0	1500009L16Rik
100	0	0	1500011B03Rik
100	0	0	1500011K16Rik
100	0	0	1500015A07Rik
100	0	0	1500015O10Rik
100	0	0	1500026H17Rik
47.1153846153846	0	52.8846153846154	1600002H07Rik
100	0	0	1600002K03Rik
16.3945578231293	0	83.6054421768708	1600010M07Rik
100	0	0	1600012H06Rik
100	0	0	1600014C10Rik
100	0	0	1600020E01Rik
60.429242119383	29.1750503018109	10.3957075788062	1600023N17Rik
18.3455114822547	81.6544885177453	0	1600029I14Rik
82.1025195482189	0	17.8974804517811	1600029O15Rik
90.8671586715867	9.13284132841328	0	1700001C19Rik
100	0	0	1700001G11Rik
100	0	0	1700001G17Rik
100	0	0	1700001J11Rik
100	0	0	1700001L05Rik
20.0643463000877	79.9356536999123	0	1700001O22Rik
100	0	0	1700003E16Rik
69.1472868217054	0	30.8527131782946	1700007L15Rik
100	0	0	1700008J07Rik
97.156862745098	0	2.84313725490196	1700008O03Rik
100	0	0	1700010I14Rik
69.680436477007	0	30.319563522993	1700012B07Rik
100	0	0	1700012D01Rik
100	0	0	1700012D16Rik
76.1980830670927	21.2460063897764	2.55591054313099	1700017B05Rik
100	0	0	1700019D03Rik
100	0	0	1700020I14Rik
44.5561139028476	0	55.4438860971524	1700020L24Rik
33.4491315136476	0	66.5508684863524	1700021F05Rik
100	0	0	1700022A21Rik
100	0	0	1700024P16Rik
100	0	0	1700025G04Rik
100	0	0	1700027F09Rik
75.6927949326999	24.3072050673001	0	1700027J07Rik
83.9516824849008	16.0483175150992	0	1700028E10Rik
100	0	0	1700028I16Rik
22.4990702863518	0	77.5009297136482	1700028J19Rik
76.6028309741882	0	23.3971690258118	1700028K03Rik
56.5	43.5	0	1700029J07Rik
52.7113702623907	47.2886297376093	0	1700029M20Rik
79.8013245033112	20.1986754966887	0	1700030C10Rik
100	0	0	1700030J22Rik
86.8677905944987	13.1322094055013	0	1700030K09Rik
100	0	0	1700034J05Rik
100	0	0	1700037C18Rik
60.2256699576869	0	39.7743300423131	1700037H04Rik
71.4514835605453	0	28.5485164394547	1700040L02Rik
100	0	0	1700042O10Rik
16.2630792227205	0	83.7369207772795	1700047M11Rik
100	0	0	1700048O20Rik
90.6542056074766	0	9.34579439252336	1700052K11Rik
100	0	0	1700056E22Rik
96.5082444228904	3.4917555771096	0	1700061F12Rik
9.35530780416869	0	90.6446921958313	1700061G19Rik
62.4730409777139	0	37.5269590222861	1700066B19Rik
100	0	0	1700066M21Rik
46.5527401296405	0	53.4472598703595	1700071M16Rik
90.2014652014652	9.7985347985348	0	1700084E18Rik
87.5912408759124	0	12.4087591240876	1700086O06Rik
79.2838874680307	0	20.7161125319693	1700094D03Rik
100	0	0	1700095J12Rik
45.6660849331006	0	54.3339150668994	1700096K18Rik
90.0372439478585	0	9.96275605214153	1700097N02Rik
82.4978012313105	0	17.5021987686895	1700102P08Rik
46.7213114754098	0	53.2786885245902	1700112E06Rik
40.6054781355118	59.3945218644882	0	1700113A16Rik
83.9539007092199	0	16.0460992907801	1700113H08Rik
100	0	0	1700122C19Rik
64.5879732739421	0	35.4120267260579	1700123M08Rik
100	0	0	1700123O20Rik
92.3295454545455	0	7.67045454545455	1810006J02Rik
100	0	0	1810010H24Rik
100	0	0	1810011H11Rik
100	0	0	1810011O10Rik
100	0	0	1810013L24Rik
86.3471971066908	0	13.6528028933092	1810014B01Rik
25.625539257981	0	74.374460742019	1810022K09Rik
70.1960784313726	0	29.8039215686275	1810026B05Rik
37.8740970072239	0	62.1259029927761	1810026J23Rik
44.1681468324452	0	55.8318531675548	1810030O07Rik
100	0	0	1810032O08Rik
100	0	0	1810034E14Rik
74.5290745290745	0	25.4709254709255	1810037I17Rik
100	0	0	1810041H14Rik
100	0	0	1810041L15Rik
100	0	0	1810043G02Rik
100	0	0	1810044D09Rik
100	0	0	1810046K07Rik
86.4376130198915	0	13.5623869801085	1810055G02Rik
19.0868520425678	0	80.9131479574322	1810058I24Rik
70.4347826086956	0	29.5652173913043	1810062G17Rik
100	0	0	1810062O18Rik
100	0	0	1810065E05Rik
100	0	0	2010001A14Rik
100	0	0	2010016I18Rik
94.7013487475915	0	5.29865125240848	2010106E10Rik
52.8439153439153	0	47.1560846560847	2010107E04Rik
40.0298359025361	49.4281452013923	10.5420188960716	2010107G23Rik
100	0	0	2010109A12Rik
37.0892018779343	0	62.9107981220657	2010109I03Rik
92.5996204933586	0	7.40037950664137	2010111I01Rik
100	0	0	2010204K13Rik
100	0	0	2010300C02Rik
73.097617217525	26.902382782475	0	2010315B03Rik
100	0	0	2010320M18Rik
45.0601150026137	54.9398849973863	0	2200002D01Rik
51.3196480938416	48.6803519061584	0	2210011C24Rik
100	0	0	2210013O21Rik
100	0	0	2210016F16Rik
100	0	0	2210016L21Rik
93.3962264150943	6.60377358490566	0	2210407C18Rik
62.8511235955056	14.4662921348315	22.6825842696629	2210408F21Rik
100	0	0	2210408I21Rik
77.4011299435028	22.5988700564972	0	2210414B05Rik
100	0	0	2300009A05Rik
100	0	0	2310001H17Rik
100	0	0	2310009A05Rik
50.1273885350318	0	49.8726114649682	2310009B15Rik
79.2955326460481	0	20.7044673539519	2310010J17Rik
24.930857368629	0	75.069142631371	2310011J03Rik
41.7395779722079	45.9598558929491	12.300566134843	2310015A10Rik
100	0	0	2310015D24Rik
100	0	0	2310022A10Rik
52.2326674500588	47.7673325499412	0	2310022B05Rik
51.1239563262685	0	48.8760436737315	2310030G06Rik
96.1315280464216	3.86847195357834	0	2310033P09Rik
99.1053677932405	0	0.894632206759443	2310034G01Rik
85.8939802336029	0	14.1060197663971	2310035C23Rik
100	0	0	2310036O22Rik
55.1908908238446	0	44.8091091761554	2310039H08Rik
100	0	0	2310040G24Rik
100	0	0	2310057M21Rik
100	0	0	2310061I04Rik
100	0	0	2310075C17Rik
88.5110294117647	0	11.4889705882353	2410002F23Rik
83.5847382431233	0	16.4152617568767	2410004B18Rik
100	0	0	2410004P03Rik
100	0	0	2410006H16Rik
72.9099678456592	0	27.0900321543408	2410015M20Rik
100	0	0	2410016O06Rik
72.8461538461539	27.1538461538462	0	2410018L13Rik
100	0	0	2410089E03Rik
36.3258951738454	0	63.6741048261546	2410131K14Rik
80.0833333333333	17.5833333333333	2.33333333333333	2500002B13Rik
100	0	0	2500004C02Rik
47.4891506509609	0	52.5108493490391	2510002D24Rik
28.8585513841487	71.1414486158513	0	2510009E07Rik
100	0	0	2510039O18Rik
53.1109685695959	0	46.8890314304041	2610001J05Rik
65.5430711610487	0	34.4569288389513	2610002M06Rik
93.1493815413891	0	6.85061845861085	2610005L07Rik
17.439581972567	0	82.560418027433	2610008E11Rik
44.9884792626728	0	55.0115207373272	2610020C07Rik
100	0	0	2610020H08Rik
58.6595885865959	30.1260783012608	11.2143331121433	2610027K06Rik
100	0	0	2610035D17Rik
89.5467160037003	0	10.4532839962997	2610037D02Rik
100	0	0	2610042L04Rik
87.2379216043756	0	12.7620783956244	2610044O15Rik8
100	0	0	2610203C22Rik
100	0	0	2610206C17Rik
100	0	0	2610301B20Rik
100	0	0	2610306M01Rik
100	0	0	2610307P16Rik
73.8075990299111	0	26.1924009700889	2610318N02Rik
100	0	0	2610507B11Rik
12.7473148671566	0	87.2526851328434	2610507I01Rik
55.8606831882117	0	44.1393168117884	2610524H06Rik
100	0	0	2610528A11Rik
100	0	0	2700038G22Rik
100	0	0	2700046G09Rik
100	0	0	2700049A03Rik
91.0614525139665	3.44506517690875	5.49348230912477	2700054A10Rik
13.8071383844709	0	86.1928616155291	2700060E02Rik
27.6989247311828	0	72.3010752688172	2700062C07Rik
100	0	0	2700081O15Rik
31.005971520441	0	68.994028479559	2700094K13Rik
76.9662921348315	23.0337078651685	0	2700097O09Rik
45.1631701631702	0	54.8368298368298	2700099C18Rik
100	0	0	2810001G20Rik
100	0	0	2810002D19Rik
41.8211559432933	0	58.1788440567066	2810004N23Rik
