Unexplained	Promoter	Distal	gene
73.338485316847	26.661514683153	0	0610005C13Rik
100	0	0	0610007P14Rik
72.6502311248074	27.3497688751926	0	0610009B22Rik
45.3067645516518	54.6932354483482	0	0610009L18Rik
100	0	0	0610009O20Rik
100	0	0	0610010F05Rik
100	0	0	0610010K14Rik
100	0	0	0610012G03Rik
89.2727272727273	10.7272727272727	0	0610030E20Rik
100	0	0	0610037L13Rik
82.4978759558199	17.5021240441801	0	0610039H22Rik
100	0	0	0610040B10Rik
25.0857796416317	0	74.9142203583683	0610040J01Rik
100	0	0	1010001N08Rik
100	0	0	1110002L01Rik
100	0	0	1110004E09Rik
100	0	0	1110004F10Rik
57.8612348822406	42.1387651177594	0	1110006O24Rik
100	0	0	1110008F13Rik
100	0	0	1110008L16Rik
91.8001885014138	0	8.19981149858624	1110008P14Rik
71.7692307692308	23.2307692307692	5	1110012L19Rik
100	0	0	1110019D14Rik
71.0743801652893	28.9256198347107	0	1110020A21Rik
100	0	0	1110028F11Rik
99.8003992015968	0.199600798403194	0	1110032A03Rik
97.252208047105	0	2.747791952895	1110032F04Rik
64.7955647955648	35.2044352044352	0	1110034G24Rik
84.769364664926	15.230635335074	0	1110037F02Rik
100	0	0	1110038B12Rik
100	0	0	1110038F14Rik
91.2962962962963	8.7037037037037	0	1110046J04Rik
98.1299212598425	1.87007874015748	0	1110051M20Rik
100	0	0	1110059E24Rik
100	0	0	1110059G10Rik
100	0	0	1110065P20Rik
97.8325123152709	0	2.16748768472906	1190002N15Rik
93.9336492890995	6.06635071090047	0	1190007I07Rik
89.2014519056261	10.7985480943739	0	1300002E11Rik
100	0	0	1300017J02Rik
100	0	0	1500004A13Rik
84.2386464826358	0	15.7613535173642	1500009L16Rik
100	0	0	1500011B03Rik
100	0	0	1500011K16Rik
85.8523725834798	14.1476274165202	0	1500015A07Rik
0	0	100	1500015O10Rik
55.0185873605948	44.9814126394052	0	1500026H17Rik
94.2418426103647	0	5.75815738963532	1600002H07Rik
63.177431328879	0	36.822568671121	1600002K03Rik
100	0	0	1600010M07Rik
100	0	0	1600012H06Rik
94.3862987630828	5.61370123691722	0	1600014C10Rik
100	0	0	1600020E01Rik
100	0	0	1600023N17Rik
100	0	0	1600029I14Rik
100	0	0	1600029O15Rik
100	0	0	1700001C19Rik
100	0	0	1700001G11Rik
97.252208047105	0	2.747791952895	1700001G17Rik
63.4931506849315	36.5068493150685	0	1700001J11Rik
100	0	0	1700001L05Rik
81.1083123425693	18.8916876574307	0	1700001O22Rik
100	0	0	1700003E16Rik
100	0	0	1700007L15Rik
88.0733944954129	0	11.9266055045872	1700008J07Rik
100	0	0	1700008O03Rik
90.5330882352941	9.46691176470588	0	1700010I14Rik
100	0	0	1700012B07Rik
100	0	0	1700012D01Rik
100	0	0	1700012D16Rik
99.9000999000999	0.0999000999000999	0	1700017B05Rik
100	0	0	1700019D03Rik
100	0	0	1700020I14Rik
77.4716369529984	22.5283630470016	0	1700020L24Rik
100	0	0	1700021F05Rik
15.1631477927063	0	84.8368522072937	1700022A21Rik
91.8791312559018	0	8.12086874409821	1700024P16Rik
100	0	0	1700025G04Rik
100	0	0	1700027F09Rik
100	0	0	1700027J07Rik
91.9850885368127	8.01491146318733	0	1700028E10Rik
100	0	0	1700028I16Rik
100	0	0	1700028J19Rik
56.6013897662666	43.3986102337334	0	1700028K03Rik
100	0	0	1700029J07Rik
97.4559686888454	2.5440313111546	0	1700029M20Rik
60.6763925729443	39.3236074270557	0	1700030C10Rik
99.3034825870647	0	0.696517412935324	1700030J22Rik
100	0	0	1700030K09Rik
82.4427480916031	17.5572519083969	0	1700034J05Rik
83.8931955211025	16.1068044788975	0	1700037C18Rik
92.2348484848485	0	7.76515151515152	1700037H04Rik
100	0	0	1700040L02Rik
98.8118811881188	1.18811881188119	0	1700042O10Rik
91.9172932330827	2.63157894736842	5.45112781954887	1700047M11Rik
100	0	0	1700048O20Rik
100	0	0	1700052K11Rik
100	0	0	1700056E22Rik
32.2632423756019	67.7367576243981	0	1700061F12Rik
100	0	0	1700061G19Rik
100	0	0	1700066B19Rik
98.1299212598425	1.87007874015748	0	1700066M21Rik
99.2047713717694	0	0.795228628230616	1700071M16Rik
100	0	0	1700084E18Rik
100	0	0	1700086O06Rik
83.7489251934652	16.2510748065348	0	1700094D03Rik
76.4331210191083	23.5668789808917	0	1700095J12Rik
54.6064673581452	45.3935326418548	0	1700096K18Rik
76.7306088407006	0	23.2693911592994	1700097N02Rik
100	0	0	1700102P08Rik
100	0	0	1700112E06Rik
100	0	0	1700113A16Rik
100	0	0	1700113H08Rik
100	0	0	1700122C19Rik
67.1493902439024	0	32.8506097560976	1700123M08Rik
100	0	0	1700123O20Rik
67.683369644154	32.316630355846	0	1810006J02Rik
100	0	0	1810010H24Rik
100	0	0	1810011H11Rik
100	0	0	1810011O10Rik
96.1315280464216	3.86847195357834	0	1810013L24Rik
62.9962546816479	0	37.0037453183521	1810014B01Rik
95.357833655706	0	4.642166344294	1810022K09Rik
98.0334316617503	1.96656833824975	0	1810026B05Rik
78.4072249589491	21.5927750410509	0	1810026J23Rik
100	0	0	1810030O07Rik
84.1739130434783	12.6086956521739	3.21739130434783	1810032O08Rik
100	0	0	1810034E14Rik
68.1181959564541	0	31.8818040435459	1810037I17Rik
100	0	0	1810041H14Rik
100	0	0	1810041L15Rik
87.5781948168007	12.4218051831993	0	1810043G02Rik
33.9899413243923	66.0100586756077	0	1810044D09Rik
87.2146118721461	0	12.7853881278539	1810046K07Rik
100	0	0	1810055G02Rik
64.2461964038727	35.7538035961272	0	1810058I24Rik
50.7403189066059	49.2596810933941	0	1810062G17Rik
86.1552028218695	13.8447971781305	0	1810062O18Rik
4.73922639098618	95.2607736090138	0	1810065E05Rik
100	0	0	2010001A14Rik
100	0	0	2010016I18Rik
100	0	0	2010106E10Rik
75.0391236306729	24.9608763693271	0	2010107E04Rik
100	0	0	2010107G23Rik
69.0058479532164	30.9941520467836	0	2010109A12Rik
100	0	0	2010109I03Rik
100	0	0	2010111I01Rik
100	0	0	2010204K13Rik
100	0	0	2010300C02Rik
100	0	0	2010315B03Rik
100	0	0	2010320M18Rik
99.5014955134596	0	0.498504486540379	2200002D01Rik
61.1624834874505	38.8375165125495	0	2210011C24Rik
100	0	0	2210013O21Rik
71.7741935483871	0	28.2258064516129	2210016F16Rik
38.1443298969072	61.8556701030928	0	2210016L21Rik
80.0173010380623	0	19.9826989619377	2210407C18Rik
68.1422351233672	31.8577648766328	0	2210408F21Rik
100	0	0	2210408I21Rik
99.2047713717694	0	0.795228628230616	2210414B05Rik
