Unexplained	Promoter	Distal	gene
100	0	0	0610005C13Rik
71.2480252764613	0	28.7519747235387	0610007P14Rik
100	0	0	0610009B22Rik
75.9968102073365	24.0031897926635	0	0610009L18Rik
87.3406193078324	0	12.6593806921676	0610009O20Rik
100	0	0	0610010F05Rik
51.7549077929804	48.2450922070196	0	0610010K14Rik
100	0	0	0610012G03Rik
99.8001998001998	0	0.1998001998002	0610030E20Rik
100	0	0	0610037L13Rik
71.8277945619335	28.1722054380665	0	0610039H22Rik
89.9441340782123	0	10.0558659217877	0610040B10Rik
100	0	0	0610040J01Rik
97.156862745098	0	2.84313725490196	1010001N08Rik
39.5696913002806	60.4303086997194	0	1110002L01Rik
100	0	0	1110004E09Rik
100	0	0	1110004F10Rik
90.9090909090909	0	9.09090909090909	1110006O24Rik
100	0	0	1110008F13Rik
58.4556477345246	41.5443522654754	0	1110008L16Rik
100	0	0	1110008P14Rik
100	0	0	1110012L19Rik
100	0	0	1110019D14Rik
100	0	0	1110020A21Rik
61.6611295681063	38.3388704318937	0	1110028F11Rik
85.9946476360392	6.77966101694915	7.2256913470116	1110032A03Rik
97.0760233918129	2.92397660818713	0	1110032F04Rik
100	0	0	1110034G24Rik
100	0	0	1110037F02Rik
93.8697318007663	0	6.13026819923372	1110038B12Rik
100	0	0	1110038F14Rik
83.8938053097345	0	16.1061946902655	1110046J04Rik
88.929889298893	0	11.070110701107	1110051M20Rik
100	0	0	1110059E24Rik
89.2691951896392	0	10.7308048103608	1110059G10Rik
100	0	0	1110065P20Rik
89.0120036934441	0	10.9879963065559	1190002N15Rik
88.6281588447653	11.3718411552347	0	1190007I07Rik
100	0	0	1300002E11Rik
100	0	0	1300017J02Rik
31.015625	68.984375	0	1500004A13Rik
100	0	0	1500009L16Rik
68.3689024390244	0	31.6310975609756	1500011B03Rik
100	0	0	1500011K16Rik
88.6178861788618	11.3821138211382	0	1500015A07Rik
36.685552407932	63.314447592068	0	1500015O10Rik
96.9785575048733	3.02144249512671	0	1500026H17Rik
