Unexplained	Promoter	Distal	gene
100	0	0	0610005C13Rik
100	0	0	0610007P14Rik
100	0	0	0610009B22Rik
90.4761904761905	0	9.52380952380952	0610009L18Rik
100	0	0	0610009O20Rik
100	0	0	0610010F05Rik
100	0	0	0610010K14Rik
96.5082444228904	3.4917555771096	0	0610012G03Rik
100	0	0	0610030E20Rik
100	0	0	0610037L13Rik
100	0	0	0610039H22Rik
100	0	0	0610040B10Rik
41.9284940411701	4.7670639219935	53.3044420368364	0610040J01Rik
100	0	0	1010001N08Rik
100	0	0	1110002L01Rik
88.5004599816007	0	11.4995400183993	1110004E09Rik
100	0	0	1110004F10Rik
72.281776416539	27.718223583461	0	1110006O24Rik
73.3494363929147	0	26.6505636070853	1110008F13Rik
100	0	0	1110008L16Rik
100	0	0	1110008P14Rik
65.4178674351585	34.5821325648415	0	1110012L19Rik
41.4681575109383	55.0315994166262	3.50024307243559	1110019D14Rik
91.6981132075472	0	8.30188679245283	1110020A21Rik
56.0872624912034	0	43.9127375087966	1110028F11Rik
100	0	0	1110032A03Rik
100	0	0	1110032F04Rik
100	0	0	1110034G24Rik
69.5685670261941	0	30.4314329738059	1110037F02Rik
82.5354609929078	0	17.4645390070922	1110038B12Rik
71.8298555377207	0	28.1701444622793	1110038F14Rik
12.7176015473888	87.2823984526112	0	1110046J04Rik
77.7597402597403	22.2402597402597	0	1110051M20Rik
100	0	0	1110059E24Rik
83.7349397590362	16.2650602409639	0	1110059G10Rik
95.6647398843931	4.33526011560694	0	1110065P20Rik
24.2772424017791	46.0340993328391	29.6886582653818	1190002N15Rik
100	0	0	1190007I07Rik
28.5265225933202	38.3889980353635	33.0844793713163	1300002E11Rik
41.8403660396543	58.1596339603457	0	1300017J02Rik
100	0	0	1500004A13Rik
100	0	0	1500009L16Rik
27.6330690826727	56.9271423178558	15.4397885994715	1500011B03Rik
96.2962962962963	0	3.7037037037037	1500011K16Rik
45.316588173731	54.683411826269	0	1500015A07Rik
5.07343124165554	94.9265687583445	0	1500015O10Rik
88.2088208820882	11.7911791179118	0	1500026H17Rik
100	0	0	1600002H07Rik
100	0	0	1600002K03Rik
42.1779988944168	0	57.8220011055832	1600010M07Rik
100	0	0	1600012H06Rik
64.2228739002933	0	35.7771260997067	1600014C10Rik
95.821185617104	0	4.17881438289602	1600020E01Rik
60.531561461794	39.468438538206	0	1600023N17Rik
86.6305329719964	0	13.3694670280036	1600029I14Rik
95.1644100580271	0	4.83558994197292	1600029O15Rik
88.1651376146789	0	11.8348623853211	1700001C19Rik
94.1458733205374	0	5.85412667946257	1700001G11Rik
100	0	0	1700001G17Rik
100	0	0	1700001J11Rik
85.0785340314136	14.9214659685864	0	1700001L05Rik
100	0	0	1700001O22Rik
100	0	0	1700003E16Rik
97.7450980392157	2.25490196078431	0	1700007L15Rik
66.3805436337625	33.6194563662375	0	1700008J07Rik
100	0	0	1700008O03Rik
100	0	0	1700010I14Rik
100	0	0	1700012B07Rik
85.7013574660633	0	14.2986425339367	1700012D01Rik
100	0	0	1700012D16Rik
100	0	0	1700017B05Rik
97.7362204724409	0	2.26377952755906	1700019D03Rik
100	0	0	1700020I14Rik
84.7122302158273	0	15.2877697841727	1700020L24Rik
100	0	0	1700021F05Rik
100	0	0	1700022A21Rik
100	0	0	1700024P16Rik
99.8003992015968	0.199600798403194	0	1700025G04Rik
0.933125972006221	99.0668740279938	0	1700027F09Rik
100	0	0	1700027J07Rik
100	0	0	1700028E10Rik
100	0	0	1700028I16Rik
100	0	0	1700028J19Rik
100	0	0	1700028K03Rik
100	0	0	1700029J07Rik
