Unexplained	Promoter	Distal	gene
100	0	0	0610005C13Rik
100	0	0	0610007P14Rik
100	0	0	0610009B22Rik
41.9674039580908	0	58.0325960419092	0610009L18Rik
100	0	0	0610009O20Rik
100	0	0	0610010F05Rik
80.9723386420788	19.0276613579212	0	0610010K14Rik
100	0	0	0610012G03Rik
94.7926711668274	0	5.20732883317261	0610030E20Rik
97.3607038123167	2.63929618768328	0	0610037L13Rik
100	0	0	0610039H22Rik
89.3539581437671	10.6460418562329	0	0610040B10Rik
100	0	0	0610040J01Rik
49.7722095671982	50.2277904328018	0	1010001N08Rik
100	0	0	1110002L01Rik
76.3396537510305	0	23.6603462489695	1110004E09Rik
100	0	0	1110004F10Rik
49.0643274853801	47.3099415204678	3.62573099415205	1110006O24Rik
92.6944971537002	0	7.30550284629981	1110008F13Rik
77.4636510500808	22.5363489499192	0	1110008L16Rik
93.3269780743565	0	6.67302192564347	1110008P14Rik
100	0	0	1110012L19Rik
91.1654135338346	0	8.83458646616541	1110019D14Rik
97.7362204724409	0	2.26377952755906	1110020A21Rik
100	0	0	1110028F11Rik
100	0	0	1110032A03Rik
100	0	0	1110032F04Rik
100	0	0	1110034G24Rik
61.6918844566713	24.828060522696	13.4800550206327	1110037F02Rik
100	0	0	1110038B12Rik
100	0	0	1110038F14Rik
39.2554194156456	60.7445805843544	0	1110046J04Rik
100	0	0	1110051M20Rik
96.4147286821705	3.58527131782946	0	1110059E24Rik
100	0	0	1110059G10Rik
61.4285714285714	8.14285714285714	30.4285714285714	1110065P20Rik
98.9087301587302	0	1.09126984126984	1190002N15Rik
100	0	0	1190007I07Rik
100	0	0	1300002E11Rik
100	0	0	1300017J02Rik
100	0	0	1500004A13Rik
100	0	0	1500009L16Rik
33.8144329896907	66.1855670103093	0	1500011B03Rik
66.4529914529915	33.5470085470086	0	1500011K16Rik
90.8239700374532	0	9.17602996254682	1500015A07Rik
99.8001998001998	0	0.1998001998002	1500015O10Rik
89.7674418604651	0	10.2325581395349	1500026H17Rik
100	0	0	1600002H07Rik
100	0	0	1600002K03Rik
78.2278481012658	0	21.7721518987342	1600010M07Rik
100	0	0	1600012H06Rik
92.0529801324503	0	7.94701986754967	1600014C10Rik
100	0	0	1600020E01Rik
95.8252427184466	0	4.1747572815534	1600023N17Rik
72.4390243902439	0	27.5609756097561	1600029I14Rik
100	0	0	1600029O15Rik
100	0	0	1700001C19Rik
94.2015209125475	5.79847908745247	0	1700001G11Rik
87.5	0	12.5	1700001G17Rik
100	0	0	1700001J11Rik
69.3693693693694	19.2942942942943	11.3363363363363	1700001L05Rik
100	0	0	1700001O22Rik
63.8724035608309	0	36.1275964391691	1700003E16Rik
98.3201581027668	0	1.6798418972332	1700007L15Rik
79.6726959517657	0	20.3273040482343	1700008J07Rik
100	0	0	1700008O03Rik
51.5919811320755	40.9198113207547	7.48820754716981	1700010I14Rik
70.9969788519638	29.0030211480363	0	1700012B07Rik
100	0	0	1700012D01Rik
100	0	0	1700012D16Rik
35.3143418467583	0	64.6856581532416	1700017B05Rik
100	0	0	1700019D03Rik
100	0	0	1700020I14Rik
100	0	0	1700020L24Rik
98.6138613861386	0	1.38613861386139	1700021F05Rik
100	0	0	1700022A21Rik
100	0	0	1700024P16Rik
100	0	0	1700025G04Rik
15.4609929078014	0	84.5390070921986	1700027F09Rik
94.7468958930277	5.2531041069723	0	1700027J07Rik
95.5426356589147	0	4.45736434108527	1700028E10Rik
70.0899550224888	29.9100449775112	0	1700028I16Rik
67.4302075876879	32.5697924123121	0	1700028J19Rik
100	0	0	1700028K03Rik
