Unexplained	Promoter	Distal	gene
100	0	0	0610005C13Rik
100	0	0	0610007P14Rik
50.0577367205543	49.9422632794457	0	0610009B22Rik
80.1666666666667	19.8333333333333	0	0610009L18Rik
100	0	0	0610009O20Rik
59.012187299551	40.987812700449	0	0610010F05Rik
100	0	0	0610010K14Rik
54.0589296452195	45.9410703547805	0	0610012G03Rik
95.5726660250241	4.42733397497594	0	0610030E20Rik
100	0	0	0610037L13Rik
5.27920716599962	0	94.7207928340004	0610039H22Rik
100	0	0	0610040B10Rik
79.43848059455	20.56151940545	0	0610040J01Rik
100	0	0	1010001N08Rik
79.5004306632214	0	20.4995693367786	1110002L01Rik
100	0	0	1110004E09Rik
100	0	0	1110004F10Rik
100	0	0	1110006O24Rik
100	0	0	1110008F13Rik
100	0	0	1110008L16Rik
100	0	0	1110008P14Rik
100	0	0	1110012L19Rik
90.046511627907	0	9.95348837209302	1110019D14Rik
76.1980830670927	23.8019169329073	0	1110020A21Rik
89.3539581437671	10.6460418562329	0	1110028F11Rik
100	0	0	1110032A03Rik
70.0962250185048	29.9037749814952	0	1110032F04Rik
100	0	0	1110034G24Rik
45.6289978678038	54.3710021321962	0	1110037F02Rik
100	0	0	1110038B12Rik
100	0	0	1110038F14Rik
100	0	0	1110046J04Rik
100	0	0	1110051M20Rik
90.9594095940959	9.04059040590406	0	1110059E24Rik
41.8887601390498	0	58.1112398609502	1110059G10Rik
99.3041749502982	0.695825049701789	0	1110065P20Rik
100	0	0	1190002N15Rik
100	0	0	1190007I07Rik
100	0	0	1300002E11Rik
97.7450980392157	2.25490196078431	0	1300017J02Rik
79.1426215993405	20.8573784006595	0	1500004A13Rik
100	0	0	1500009L16Rik
100	0	0	1500011B03Rik
100	0	0	1500011K16Rik
100	0	0	1500015A07Rik
100	0	0	1500015O10Rik
60.1186552406065	39.8813447593935	0	1500026H17Rik
100	0	0	1600002H07Rik
100	0	0	1600002K03Rik
100	0	0	1600010M07Rik
96.3937621832359	0	3.60623781676413	1600012H06Rik
89.8630136986301	10.1369863013699	0	1600014C10Rik
92.6029962546816	7.39700374531835	0	1600020E01Rik
100	0	0	1600023N17Rik
19.8811292719168	80.1188707280832	0	1600029I14Rik
100	0	0	1600029O15Rik
100	0	0	1700001C19Rik
100	0	0	1700001G11Rik
98.0334316617503	1.96656833824975	0	1700001G17Rik
100	0	0	1700001J11Rik
100	0	0	1700001L05Rik
100	0	0	1700001O22Rik
100	0	0	1700003E16Rik
39.2875851231011	0	60.7124148768989	1700007L15Rik
100	0	0	1700008J07Rik
87.9032258064516	12.0967741935484	0	1700008O03Rik
97.1707317073171	2.82926829268293	0	1700010I14Rik
100	0	0	1700012B07Rik
100	0	0	1700012D01Rik
100	0	0	1700012D16Rik
99.1053677932405	0	0.894632206759443	1700017B05Rik
100	0	0	1700019D03Rik
100	0	0	1700020I14Rik
100	0	0	1700020L24Rik
87.4107142857143	12.5892857142857	0	1700021F05Rik
100	0	0	1700022A21Rik
0	0	100	1700024P16Rik
100	0	0	1700025G04Rik
100	0	0	1700027F09Rik
96.9785575048733	3.02144249512671	0	1700027J07Rik
68.7776141384389	31.2223858615611	0	1700028E10Rik
100	0	0	1700028I16Rik
100	0	0	1700028J19Rik
42.0091324200913	0	57.9908675799087	1700028K03Rik
92.7767354596623	7.22326454033771	0	1700029J07Rik
97.3607038123167	2.63929618768328	0	1700029M20Rik
100	0	0	1700030C10Rik
100	0	0	1700030J22Rik
98.1243830207305	0	1.8756169792695	1700030K09Rik
100	0	0	1700034J05Rik
84.2013888888889	15.7986111111111	0	1700037C18Rik
100	0	0	1700037H04Rik
