Unexplained	Promoter	Distal	gene
100	0	0	0610005C13Rik
100	0	0	0610007P14Rik
100	0	0	0610009B22Rik
93.5885167464115	0	6.41148325358852	0610009L18Rik
100	0	0	0610009O20Rik
100	0	0	0610010F05Rik
100	0	0	0610010K14Rik
100	0	0	0610012G03Rik
100	0	0	0610030E20Rik
100	0	0	0610037L13Rik
85.8175248419151	0	14.1824751580849	0610039H22Rik
100	0	0	0610040B10Rik
100	0	0	0610040J01Rik
0	0	100	1010001N08Rik
100	0	0	1110002L01Rik
100	0	0	1110004E09Rik
100	0	0	1110004F10Rik
100	0	0	1110006O24Rik
78.2964782964783	21.7035217035217	0	1110008F13Rik
89.945155393053	10.054844606947	0	1110008L16Rik
100	0	0	1110008P14Rik
53.0012004801921	46.9987995198079	0	1110012L19Rik
80.8455565142364	0	19.1544434857636	1110019D14Rik
100	0	0	1110020A21Rik
49.9388753056235	0	50.0611246943765	1110028F11Rik
100	0	0	1110032A03Rik
100	0	0	1110032F04Rik
100	0	0	1110034G24Rik
100	0	0	1110037F02Rik
100	0	0	1110038B12Rik
100	0	0	1110038F14Rik
100	0	0	1110046J04Rik
100	0	0	1110051M20Rik
100	0	0	1110059E24Rik
93.2380952380952	0	6.76190476190476	1110059G10Rik
48.7676056338028	51.2323943661972	0	1110065P20Rik
100	0	0	1190002N15Rik
100	0	0	1190007I07Rik
62.1900826446281	37.8099173553719	0	1300002E11Rik
75.2569169960474	24.7430830039526	0	1300017J02Rik
100	0	0	1500004A13Rik
100	0	0	1500009L16Rik
100	0	0	1500011B03Rik
100	0	0	1500011K16Rik
100	0	0	1500015A07Rik
98.3201581027668	0	1.6798418972332	1500015O10Rik
100	0	0	1500026H17Rik
100	0	0	1600002H07Rik
100	0	0	1600002K03Rik
100	0	0	1600010M07Rik
100	0	0	1600012H06Rik
49.2388758782201	50.7611241217799	0	1600014C10Rik
100	0	0	1600020E01Rik
100	0	0	1600023N17Rik
7.22428042177258	92.7757195782274	0	1600029I14Rik
100	0	0	1600029O15Rik
100	0	0	1700001C19Rik
100	0	0	1700001G11Rik
98.422090729783	1.57790927021696	0	1700001G17Rik
79.2079207920792	20.7920792079208	0	1700001J11Rik
87.4888293118856	12.5111706881144	0	1700001L05Rik
100	0	0	1700001O22Rik
47.1207430340557	0	52.8792569659443	1700003E16Rik
77.6282590412111	0	22.3717409587889	1700007L15Rik
89.2727272727273	10.7272727272727	0	1700008J07Rik
100	0	0	1700008O03Rik
79.3515358361775	0	20.6484641638225	1700010I14Rik
97.8325123152709	0	2.16748768472906	1700012B07Rik
98.8095238095238	0	1.19047619047619	1700012D01Rik
92.9111531190926	4.06427221172023	3.02457466918715	1700012D16Rik
86.0035211267606	13.9964788732394	0	1700017B05Rik
100	0	0	1700019D03Rik
100	0	0	1700020I14Rik
80.720871751886	19.279128248114	0	1700020L24Rik
100	0	0	1700021F05Rik
100	0	0	1700022A21Rik
100	0	0	1700024P16Rik
100	0	0	1700025G04Rik
100	0	0	1700027F09Rik
99.2039800995025	0	0.796019900497513	1700027J07Rik
100	0	0	1700028E10Rik
100	0	0	1700028I16Rik
100	0	0	1700028J19Rik
100	0	0	1700028K03Rik
92.2421948912015	0	7.75780510879849	1700029J07Rik
83.9793281653747	16.0206718346253	0	1700029M20Rik
100	0	0	1700030C10Rik
96.2962962962963	0	3.7037037037037	1700030J22Rik
96.011673151751	0	3.98832684824903	1700030K09Rik
100	0	0	1700034J05Rik
70.5882352941176	29.4117647058824	0	1700037C18Rik
89.5168641750228	10.4831358249772	0	1700037H04Rik
99.1053677932405	0	0.894632206759443	1700040L02Rik
