Unexplained	Promoter	Distal	gene
100	0	0	0610005C13Rik
98.8095238095238	0	1.19047619047619	0610007P14Rik
95.7610789980732	4.23892100192678	0	0610009B22Rik
88.0514705882353	0	11.9485294117647	0610009L18Rik
88.3379247015611	0	11.6620752984389	0610009O20Rik
100	0	0	0610010F05Rik
52.2422830518346	47.7577169481654	0	0610010K14Rik
34.8088531187123	0	65.1911468812877	0610012G03Rik
100	0	0	0610030E20Rik
52.6191877575044	47.3808122424956	0	0610037L13Rik
2.84063081594671	97.1593691840533	0	0610039H22Rik
97.8325123152709	0	2.16748768472906	0610040B10Rik
100	0	0	0610040J01Rik
79.5046968403074	0	20.4953031596926	1010001N08Rik
87.043795620438	0	12.956204379562	1110002L01Rik
100	0	0	1110004E09Rik
100	0	0	1110004F10Rik
83.9572192513369	0	16.0427807486631	1110006O24Rik
92.8639391056137	0	7.1360608943863	1110008F13Rik
100	0	0	1110008L16Rik
77.0903010033445	0	22.9096989966555	1110008P14Rik
78.0381944444444	0	21.9618055555556	1110012L19Rik
100	0	0	1110019D14Rik
100	0	0	1110020A21Rik
100	0	0	1110028F11Rik
95.7281553398058	0	4.27184466019417	1110032A03Rik
83.25952170062	0	16.74047829938	1110032F04Rik
100	0	0	1110034G24Rik
100	0	0	1110037F02Rik
100	0	0	1110038B12Rik
100	0	0	1110038F14Rik
85.0626118067979	0	14.9373881932021	1110046J04Rik
100	0	0	1110051M20Rik
100	0	0	1110059E24Rik
53.9353264185479	46.0646735814521	0	1110059G10Rik
100	0	0	1110065P20Rik
87.9820627802691	12.0179372197309	0	1190002N15Rik
91.8714555765595	0	8.12854442344045	1190007I07Rik
93.5946462715105	0	6.40535372848948	1300002E11Rik
8.32408435072142	0	91.6759156492786	1300017J02Rik
100	0	0	1500004A13Rik
77.0134228187919	0	22.9865771812081	1500009L16Rik
100	0	0	1500011B03Rik
79.6204620462046	20.3795379537954	0	1500011K16Rik
64.2487046632124	0	35.7512953367876	1500015A07Rik
100	0	0	1500015O10Rik
100	0	0	1500026H17Rik
100	0	0	1600002H07Rik
100	0	0	1600002K03Rik
100	0	0	1600010M07Rik
100	0	0	1600012H06Rik
59.413680781759	40.586319218241	0	1600014C10Rik
100	0	0	1600020E01Rik
100	0	0	1600023N17Rik
100	0	0	1600029I14Rik
100	0	0	1600029O15Rik
100	0	0	1700001C19Rik
100	0	0	1700001G11Rik
100	0	0	1700001G17Rik
38.6352941176471	61.3647058823529	0	1700001J11Rik
52	48	0	1700001L05Rik
100	0	0	1700001O22Rik
90.5607476635514	0	9.4392523364486	1700003E16Rik
100	0	0	1700007L15Rik
19.4402190447216	31.8831761484636	48.6766048068147	1700008J07Rik
100	0	0	1700008O03Rik
100	0	0	1700010I14Rik
50.9469696969697	0	49.0530303030303	1700012B07Rik
100	0	0	1700012D01Rik
76.3029315960912	13.1107491856678	10.586319218241	1700012D16Rik
80.9364548494983	19.0635451505017	0	1700017B05Rik
36.5981844242714	50.0716674629718	13.3301481127568	1700019D03Rik
88.6531365313653	0	11.3468634686347	1700020I14Rik
100	0	0	1700020L24Rik
77.3955773955774	12.6126126126126	9.99180999180999	1700021F05Rik
100	0	0	1700022A21Rik
100	0	0	1700024P16Rik
77.9932546374368	0	22.0067453625632	1700025G04Rik
100	0	0	1700027F09Rik
100	0	0	1700027J07Rik
100	0	0	1700028E10Rik
100	0	0	1700028I16Rik
100	0	0	1700028J19Rik
100	0	0	1700028K03Rik
70.2915681639086	0	29.7084318360914	1700029J07Rik
85.2760736196319	14.7239263803681	0	1700029M20Rik
34.4117647058824	0	65.5882352941177	1700030C10Rik
97.0617042115573	0	2.9382957884427	1700030J22Rik
72.2779922779923	21.4671814671815	6.25482625482625	1700030K09Rik
100	0	0	1700034J05Rik
69.6024941543258	0	30.3975058456742	1700037C18Rik
70.8133971291866	0	29.1866028708134	1700037H04Rik
100	0	0	1700040L02Rik
78.1021897810219	21.8978102189781	0	1700042O10Rik
99.6011964107677	0	0.398803589232303	1700047M11Rik
100	0	0	1700048O20Rik
100	0	0	1700052K11Rik
85.8303249097473	0	14.1696750902527	1700056E22Rik
4.94571773220748	0	95.0542822677925	1700061F12Rik
100	0	0	1700061G19Rik
74.6096959737058	0	25.3903040262942	1700066B19Rik
100	0	0	1700066M21Rik
100	0	0	1700071M16Rik
100	0	0	1700084E18Rik
61.5827338129496	0	38.4172661870504	1700086O06Rik
100	0	0	1700094D03Rik
100	0	0	1700095J12Rik
92.4098671726755	0	7.59013282732448	1700096K18Rik
62.3809523809524	37.6190476190476	0	1700097N02Rik
100	0	0	1700102P08Rik
77.901023890785	0	22.098976109215	1700112E06Rik
96.2999026290166	0	3.70009737098345	1700113A16Rik
87.6138433515483	0	12.3861566484517	1700113H08Rik
69.9704142011834	30.0295857988166	0	1700122C19Rik
100	0	0	1700123M08Rik
61.2833453496756	10.5263157894737	28.1903388608508	1700123O20Rik
81.8490245971162	18.1509754028838	0	1810006J02Rik
75.1848808545604	0	24.8151191454396	1810010H24Rik
80.4123711340206	0	19.5876288659794	1810011H11Rik
97.5417895771878	0	2.45821042281219	1810011O10Rik
100	0	0	1810013L24Rik
92.8707224334601	0	7.12927756653992	1810014B01Rik
100	0	0	1810022K09Rik
51.3274336283186	0	48.6725663716814	1810026B05Rik
87.3175182481752	0	12.6824817518248	1810026J23Rik
100	0	0	1810030O07Rik
79.4785534062237	11.9428090832632	8.57863751051304	1810032O08Rik
84.3018213356461	15.6981786643539	0	1810034E14Rik
84.6361185983828	0	15.3638814016173	1810037I17Rik
98.2266009852217	1.77339901477833	0	1810041H14Rik
100	0	0	1810041L15Rik
86.5209471766849	0	13.4790528233151	1810043G02Rik
100	0	0	1810044D09Rik
31.5505617977528	0	68.4494382022472	1810046K07Rik
100	0	0	1810055G02Rik
65.1461154668567	34.8538845331433	0	1810058I24Rik
4.12128977151399	95.878710228486	0	1810062G17Rik
100	0	0	1810062O18Rik
100	0	0	1810065E05Rik
100	0	0	2010001A14Rik
100	0	0	2010016I18Rik
100	0	0	2010106E10Rik
93.3142311365807	0	6.68576886341929	2010107E04Rik
30.3539019963702	0	69.6460980036298	2010107G23Rik
28.1594571670908	0	71.8405428329092	2010109A12Rik
97.4459724950884	0	2.55402750491159	2010109I03Rik
76.4143426294821	23.5856573705179	0	2010111I01Rik
100	0	0	2010204K13Rik
95.9459459459459	4.05405405405405	0	2010300C02Rik
80.343347639485	0	19.656652360515	2010315B03Rik
