Unexplained	Promoter	Distal	gene
100	0	0	0610005C13Rik
100	0	0	0610007P14Rik
100	0	0	0610009B22Rik
62.1113521330441	0	37.8886478669559	0610009L18Rik
100	0	0	0610009O20Rik
74.0683229813664	25.9316770186335	0	0610010F05Rik
100	0	0	0610010K14Rik
100	0	0	0610012G03Rik
100	0	0	0610030E20Rik
100	0	0	0610037L13Rik
100	0	0	0610039H22Rik
84.9781659388646	15.0218340611354	0	0610040B10Rik
62.6123013130615	37.3876986869385	0	0610040J01Rik
96.6019417475728	3.39805825242719	0	1010001N08Rik
100	0	0	1110002L01Rik
78.158109209454	21.841890790546	0	1110004E09Rik
100	0	0	1110004F10Rik
100	0	0	1110006O24Rik
82.1522309711286	0	17.8477690288714	1110008F13Rik
90.6163753449862	9.3836246550138	0	1110008L16Rik
100	0	0	1110008P14Rik
61.7804551539491	38.2195448460509	0	1110012L19Rik
100	0	0	1110019D14Rik
100	0	0	1110020A21Rik
79.2452830188679	20.7547169811321	0	1110028F11Rik
100	0	0	1110032A03Rik
46.1740041928721	53.8259958071279	0	1110032F04Rik
100	0	0	1110034G24Rik
100	0	0	1110037F02Rik
100	0	0	1110038B12Rik
78.2113821138211	21.7886178861789	0	1110038F14Rik
72.3241590214067	27.6758409785933	0	1110046J04Rik
100	0	0	1110051M20Rik
45.750452079566	0	54.249547920434	1110059E24Rik
34.3283582089552	0	65.6716417910448	1110059G10Rik
100	0	0	1110065P20Rik
93.1326434619003	6.86735653809972	0	1190002N15Rik
100	0	0	1190007I07Rik
87.8923766816144	12.1076233183857	0	1300002E11Rik
1.93163751987281	98.0683624801272	0	1300017J02Rik
100	0	0	1500004A13Rik
89.853747714808	10.146252285192	0	1500009L16Rik
82.9484902309059	0	17.0515097690941	1500011B03Rik
100	0	0	1500011K16Rik
87.7981651376147	0	12.2018348623853	1500015A07Rik
100	0	0	1500015O10Rik
100	0	0	1500026H17Rik
100	0	0	1600002H07Rik
100	0	0	1600002K03Rik
66.7864845434939	33.2135154565061	0	1600010M07Rik
100	0	0	1600012H06Rik
100	0	0	1600014C10Rik
100	0	0	1600020E01Rik
100	0	0	1600023N17Rik
100	0	0	1600029I14Rik
100	0	0	1600029O15Rik
100	0	0	1700001C19Rik
66.2453531598513	0	33.7546468401487	1700001G11Rik
100	0	0	1700001G17Rik
66.2297609868928	0	33.7702390131072	1700001J11Rik
100	0	0	1700001L05Rik
100	0	0	1700001O22Rik
88.9392565729828	11.0607434270172	0	1700003E16Rik
100	0	0	1700007L15Rik
100	0	0	1700008J07Rik
100	0	0	1700008O03Rik
100	0	0	1700010I14Rik
100	0	0	1700012B07Rik
100	0	0	1700012D01Rik
97.7450980392157	2.25490196078431	0	1700012D16Rik
54.7147147147147	45.2852852852853	0	1700017B05Rik
55.2311435523114	44.7688564476886	0	1700019D03Rik
35.015092712376	64.984907287624	0	1700020I14Rik
0.593191776204921	99.4068082237951	0	1700020L24Rik
100	0	0	1700021F05Rik
100	0	0	1700022A21Rik
100	0	0	1700024P16Rik
54.0298507462687	45.9701492537313	0	1700025G04Rik
69.8876404494382	30.1123595505618	0	1700027F09Rik
97.0645792563601	0.978473581213307	1.95694716242661	1700027J07Rik
58.5760517799353	41.4239482200647	0	1700028E10Rik
100	0	0	1700028I16Rik
90.5607476635514	0	9.4392523364486	1700028J19Rik
72.9438893159108	27.0561106840892	0	1700028K03Rik
80.5047867711053	0	19.4952132288947	1700029J07Rik
97.265625	2.734375	0	1700029M20Rik
84.6085409252669	0	15.3914590747331	1700030C10Rik
14.5753746694093	0	85.4246253305907	1700030J22Rik
