Unexplained	Promoter	Distal	gene
100	0	0	0610005C13Rik
37.1362586605081	54.5034642032333	8.36027713625866	0610007P14Rik
97.3503434739941	0	2.64965652600589	0610009B22Rik
100	0	0	0610009L18Rik
45.8510638297872	54.1489361702128	0	0610009O20Rik
100	0	0	0610010F05Rik
90.6542056074766	0	9.34579439252336	0610010K14Rik
100	0	0	0610012G03Rik
100	0	0	0610030E20Rik
82.9205807002562	17.0794192997438	0	0610037L13Rik
28.4798189362505	71.5201810637495	0	0610039H22Rik
100	0	0	0610040B10Rik
73.8701725554643	0	26.1298274445357	0610040J01Rik
100	0	0	1010001N08Rik
80.4856895056375	0	19.5143104943625	1110002L01Rik
99.6011964107677	0	0.398803589232303	1110004E09Rik
70.3470031545741	0	29.6529968454259	1110004F10Rik
73.7373737373737	24.8640248640249	1.3986013986014	1110006O24Rik
100	0	0	1110008F13Rik
58.5535465924896	0	41.4464534075104	1110008L16Rik
100	0	0	1110008P14Rik
100	0	0	1110012L19Rik
100	0	0	1110019D14Rik
75.7405924739792	18.2546036829464	6.00480384307446	1110020A21Rik
100	0	0	1110028F11Rik
98.9087301587302	0	1.09126984126984	1110032A03Rik
98.5148514851485	0	1.48514851485149	1110032F04Rik
89.537037037037	0	10.462962962963	1110034G24Rik
100	0	0	1110037F02Rik
100	0	0	1110038B12Rik
93.9278937381404	6.07210626185958	0	1110038F14Rik
100	0	0	1110046J04Rik
100	0	0	1110051M20Rik
82.4407374890255	0	17.5592625109745	1110059E24Rik
100	0	0	1110059G10Rik
100	0	0	1110065P20Rik
93.2316491897045	0	6.76835081029552	1190002N15Rik
100	0	0	1190007I07Rik
77.7400169923534	0	22.2599830076466	1300002E11Rik
100	0	0	1300017J02Rik
83.9539007092199	0	16.0460992907801	1500004A13Rik
100	0	0	1500009L16Rik
73.7745098039216	0	26.2254901960784	1500011B03Rik
100	0	0	1500011K16Rik
100	0	0	1500015A07Rik
71.8535469107552	28.1464530892449	0	1500015O10Rik
100	0	0	1500026H17Rik
100	0	0	1600002H07Rik
100	0	0	1600002K03Rik
45.3048780487805	0	54.6951219512195	1600010M07Rik
100	0	0	1600012H06Rik
100	0	0	1600014C10Rik
100	0	0	1600020E01Rik
57.2546230440967	0	42.7453769559033	1600023N17Rik
67.4116798846431	32.5883201153569	0	1600029I14Rik
100	0	0	1600029O15Rik
79.6915167095116	0	20.3084832904884	1700001C19Rik
74.5511319281811	25.4488680718189	0	1700001G11Rik
100	0	0	1700001G17Rik
71.969696969697	28.030303030303	0	1700001J11Rik
100	0	0	1700001L05Rik
100	0	0	1700001O22Rik
71.3492063492064	0	28.6507936507936	1700003E16Rik
37.7880184331797	62.2119815668203	0	1700007L15Rik
95.9183673469388	0	4.08163265306122	1700008J07Rik
100	0	0	1700008O03Rik
100	0	0	1700010I14Rik
1.73224117094132	0	98.2677588290587	1700012B07Rik
100	0	0	1700012D01Rik
100	0	0	1700012D16Rik
100	0	0	1700017B05Rik
87.3972602739726	0	12.6027397260274	1700019D03Rik
100	0	0	1700020I14Rik
100	0	0	1700020L24Rik
100	0	0	1700021F05Rik
37.8048780487805	62.1951219512195	0	1700022A21Rik
92.0754716981132	0	7.92452830188679	1700024P16Rik
100	0	0	1700025G04Rik
16.3106796116505	0	83.6893203883495	1700027F09Rik
69.8173153296267	0	30.1826846703733	1700027J07Rik
89.1866913123845	0	10.8133086876155	1700028E10Rik
100	0	0	1700028I16Rik
100	0	0	1700028J19Rik
100	0	0	1700028K03Rik
95.0772200772201	0	4.92277992277992	1700029J07Rik
100	0	0	1700029M20Rik
31.7543155359293	68.2456844640706	0	1700030C10Rik
97.156862745098	0	2.84313725490196	1700030J22Rik
80.2065404475043	0	19.7934595524957	1700030K09Rik
65.266106442577	34.733893557423	0	1700034J05Rik
100	0	0	1700037C18Rik
100	0	0	1700037H04Rik
59.9153140437544	0	40.0846859562456	1700040L02Rik
100	0	0	1700042O10Rik
96.8688845401174	0	3.13111545988258	1700047M11Rik
94.706448508181	0	5.29355149181906	1700048O20Rik
61.6722408026756	38.3277591973244	0	1700052K11Rik
100	0	0	1700056E22Rik
30.4221251819505	0	69.5778748180495	1700061F12Rik
53.4493101379724	42.3515296940612	4.19916016796641	1700061G19Rik
64.8769574944072	0	35.1230425055928	1700066B19Rik
43.6548223350254	0	56.3451776649746	1700066M21Rik
64.3070044709389	0	35.6929955290611	1700071M16Rik
90.8239700374532	0	9.17602996254682	1700084E18Rik
77.1428571428572	0	22.8571428571429	1700086O06Rik
100	0	0	1700094D03Rik
71.5917745620716	28.4082254379284	0	1700095J12Rik
100	0	0	1700096K18Rik
92.7756653992395	0	7.22433460076046	1700097N02Rik
100	0	0	1700102P08Rik
100	0	0	1700112E06Rik
100	0	0	1700113A16Rik
0	0	100	1700113H08Rik
99.8003992015968	0.199600798403194	0	1700122C19Rik
84.0605520926091	0	15.9394479073909	1700123M08Rik
100	0	0	1700123O20Rik
100	0	0	1810006J02Rik
86.9449378330373	13.0550621669627	0	1810010H24Rik
100	0	0	1810011H11Rik
100	0	0	1810011O10Rik
74.8240813135262	25.1759186864738	0	1810013L24Rik
100	0	0	1810014B01Rik
86.4913871260199	0	13.5086128739801	1810022K09Rik
100	0	0	1810026B05Rik
81.3205907906168	0	18.6794092093831	1810026J23Rik
100	0	0	1810030O07Rik
100	0	0	1810032O08Rik
100	0	0	1810034E14Rik
100	0	0	1810037I17Rik
96.9667318982387	0	3.03326810176125	1810041H14Rik
100	0	0	1810041L15Rik
83.25952170062	0	16.74047829938	1810043G02Rik
49.5784148397976	50.4215851602024	0	1810044D09Rik
100	0	0	1810046K07Rik
100	0	0	1810055G02Rik
84.1637010676157	0	15.8362989323843	1810058I24Rik
100	0	0	1810062G17Rik
100	0	0	1810062O18Rik
75.6578947368421	0	24.3421052631579	1810065E05Rik
94.4284341978867	0	5.57156580211335	2010001A14Rik
75.9714512291832	24.0285487708168	0	2010016I18Rik
64.8912228057014	0	35.1087771942986	2010106E10Rik
100	0	0	2010107E04Rik
54.8812664907652	0	45.1187335092348	2010107G23Rik
100	0	0	2010109A12Rik
100	0	0	2010109I03Rik
89.7674418604651	0	10.2325581395349	2010111I01Rik
78.1910397295013	0	21.8089602704987	2010204K13Rik
100	0	0	2010300C02Rik
100	0	0	2010315B03Rik
95.4807692307692	4.51923076923077	0	2010320M18Rik
94.0556088207095	0	5.94439117929051	2200002D01Rik
42.0962199312715	0	57.9037800687285	2210011C24Rik
100	0	0	2210013O21Rik
100	0	0	2210016F16Rik
98.9098116947473	1.09018830525273	0	2210016L21Rik
100	0	0	2210407C18Rik
100	0	0	2210408F21Rik
100	0	0	2210408I21Rik
92.4242424242424	0	7.57575757575758	2210414B05Rik
100	0	0	2300009A05Rik
100	0	0	2310001H17Rik
100	0	0	2310009A05Rik
100	0	0	2310009B15Rik
100	0	0	2310010J17Rik
78.3898305084746	0	21.6101694915254	2310011J03Rik
100	0	0	2310015A10Rik
59.9478147423353	40.0521852576647	0	2310015D24Rik
100	0	0	2310022A10Rik
81.4129520605551	18.5870479394449	0	2310022B05Rik
100	0	0	2310030G06Rik
76.6025641025641	23.3974358974359	0	2310033P09Rik
100	0	0	2310034G01Rik
100	0	0	2310035C23Rik
78.6871270247229	0	21.3128729752771	2310036O22Rik
72.2983257229833	27.7016742770167	0	2310039H08Rik
93.8755980861244	0	6.1244019138756	2310040G24Rik
100	0	0	2310057M21Rik
100	0	0	2310061I04Rik
100	0	0	2310075C17Rik
100	0	0	2410002F23Rik
92.4314096499527	0	7.5685903500473	2410004B18Rik
91.1275415896488	8.8724584103512	0	2410004P03Rik
100	0	0	2410006H16Rik
100	0	0	2410015M20Rik
100	0	0	2410016O06Rik
48.641975308642	0	51.358024691358	2410018L13Rik
80.2925989672978	0	19.7074010327022	2410089E03Rik
