Unexplained	Promoter	Distal	gene
12.4335812964931	0	87.5664187035069	0610005C13Rik
80.5699481865285	0	19.4300518134715	0610007P14Rik
96.8688845401174	0	3.13111545988258	0610009B22Rik
96.2962962962963	0	3.7037037037037	0610009L18Rik
100	0	0	0610009O20Rik
100	0	0	0610010F05Rik
100	0	0	0610010K14Rik
87.3521383075523	0	12.6478616924477	0610012G03Rik
82.9225352112676	0	17.0774647887324	0610030E20Rik
100	0	0	0610037L13Rik
88.6075949367089	11.3924050632911	0	0610039H22Rik
100	0	0	0610040B10Rik
100	0	0	0610040J01Rik
100	0	0	1010001N08Rik
73.6625514403292	0	26.3374485596708	1110002L01Rik
88.9916743755782	0	11.0083256244218	1110004E09Rik
82.0804195804196	0	17.9195804195804	1110004F10Rik
100	0	0	1110006O24Rik
100	0	0	1110008F13Rik
100	0	0	1110008L16Rik
100	0	0	1110008P14Rik
59.4101123595506	0	40.5898876404494	1110012L19Rik
100	0	0	1110019D14Rik
48.6601705237515	0	51.3398294762485	1110020A21Rik
66.429587482219	33.5704125177809	0	1110028F11Rik
100	0	0	1110032A03Rik
100	0	0	1110032F04Rik
100	0	0	1110034G24Rik
100	0	0	1110037F02Rik
87.0222222222222	12.9777777777778	0	1110038B12Rik
100	0	0	1110038F14Rik
100	0	0	1110046J04Rik
100	0	0	1110051M20Rik
96.7741935483871	0	3.2258064516129	1110059E24Rik
100	0	0	1110059G10Rik
83.4767641996558	16.5232358003442	0	1110065P20Rik
100	0	0	1190002N15Rik
81.2080536912752	18.7919463087248	0	1190007I07Rik
100	0	0	1300002E11Rik
72.0700152207001	27.9299847792998	0	1300017J02Rik
96.6796875	0	3.3203125	1500004A13Rik
100	0	0	1500009L16Rik
100	0	0	1500011B03Rik
76.0765550239234	23.9234449760766	0	1500011K16Rik
100	0	0	1500015A07Rik
78.7162162162162	0	21.2837837837838	1500015O10Rik
82.3579304495335	17.6420695504665	0	1500026H17Rik
100	0	0	1600002H07Rik
100	0	0	1600002K03Rik
100	0	0	1600010M07Rik
88.8479262672811	0	11.1520737327189	1600012H06Rik
100	0	0	1600014C10Rik
100	0	0	1600020E01Rik
46.2036492054149	0	53.796350794585	1600023N17Rik
0	0	100	1600029I14Rik
100	0	0	1600029O15Rik
100	0	0	1700001C19Rik
82.5234441602728	17.4765558397272	0	1700001G11Rik
100	0	0	1700001G17Rik
