Unexplained	Promoter	Distal	gene
85.8685868586859	0	14.1314131413141	0610005C13Rik
100	0	0	0610007P14Rik
86.079295154185	13.920704845815	0	0610009B22Rik
100	0	0	0610009L18Rik
98.3201581027668	0	1.6798418972332	0610009O20Rik
100	0	0	0610010F05Rik
100	0	0	0610010K14Rik
100	0	0	0610012G03Rik
100	0	0	0610030E20Rik
100	0	0	0610037L13Rik
100	0	0	0610039H22Rik
100	0	0	0610040B10Rik
48.8801791713326	51.1198208286674	0	0610040J01Rik
100	0	0	1010001N08Rik
100	0	0	1110002L01Rik
100	0	0	1110004E09Rik
60.7193229901269	0	39.2806770098731	1110004F10Rik
89.953488372093	0	10.046511627907	1110006O24Rik
100	0	0	1110008F13Rik
100	0	0	1110008L16Rik
96.9637610186092	0	3.03623898139079	1110008P14Rik
100	0	0	1110012L19Rik
100	0	0	1110019D14Rik
61.2642905178211	38.7357094821789	0	1110020A21Rik
77.1704180064309	22.8295819935691	0	1110028F11Rik
100	0	0	1110032A03Rik
77.2495755517827	0	22.7504244482173	1110032F04Rik
41.7435897435897	37.7948717948718	20.4615384615385	1110034G24Rik
81.4298169136879	0	18.5701830863121	1110037F02Rik
100	0	0	1110038B12Rik
100	0	0	1110038F14Rik
100	0	0	1110046J04Rik
100	0	0	1110051M20Rik
92.2348484848485	0	7.76515151515152	1110059E24Rik
77.6094276094276	0	22.3905723905724	1110059G10Rik
100	0	0	1110065P20Rik
100	0	0	1190002N15Rik
100	0	0	1190007I07Rik
100	0	0	1300002E11Rik
100	0	0	1300017J02Rik
78.5481239804242	21.4518760195759	0	1500004A13Rik
100	0	0	1500009L16Rik
76.2139917695473	3.45679012345679	20.3292181069959	1500011B03Rik
94.022770398482	5.97722960151803	0	1500011K16Rik
59.5717066839714	40.4282933160286	0	1500015A07Rik
34.4043499752842	0	65.5956500247158	1500015O10Rik
64.9368863955119	35.0631136044881	0	1500026H17Rik
100	0	0	1600002H07Rik
100	0	0	1600002K03Rik
91.4473684210526	0	8.55263157894737	1600010M07Rik
100	0	0	1600012H06Rik
100	0	0	1600014C10Rik
100	0	0	1600020E01Rik
100	0	0	1600023N17Rik
100	0	0	1600029I14Rik
45.545598313126	54.454401686874	0	1600029O15Rik
100	0	0	1700001C19Rik
100	0	0	1700001G11Rik
58.3226632522407	41.6773367477593	0	1700001G17Rik
93.2316491897045	0	6.76835081029552	1700001J11Rik
100	0	0	1700001L05Rik
100	0	0	1700001O22Rik
15.348619560131	84.651380439869	0	1700003E16Rik
78.9043336058872	21.0956663941128	0	1700007L15Rik
83.3619210977701	16.6380789022298	0	1700008J07Rik
100	0	0	1700008O03Rik
94.5192307692308	0	5.48076923076923	1700010I14Rik
100	0	0	1700012B07Rik
92.0529801324503	0	7.94701986754967	1700012D01Rik
100	0	0	1700012D16Rik
100	0	0	1700017B05Rik
68.0061823802164	0	31.9938176197836	1700019D03Rik
84.6823324630113	15.3176675369887	0	1700020I14Rik
100	0	0	1700020L24Rik
100	0	0	1700021F05Rik
100	0	0	1700022A21Rik
100	0	0	1700024P16Rik
100	0	0	1700025G04Rik
9.06460945033751	0	90.9353905496625	1700027F09Rik
88.724584103512	0	11.275415896488	1700027J07Rik
58.1888246628131	41.8111753371869	0	1700028E10Rik
100	0	0	1700028I16Rik
73.2214228617106	15.7474020783373	11.031175059952	1700028J19Rik
76.0731319554849	23.9268680445151	0	1700028K03Rik
100	0	0	1700029J07Rik
100	0	0	1700029M20Rik
44.9267192784667	32.3562570462232	22.71702367531	1700030C10Rik
100	0	0	1700030J22Rik
100	0	0	1700030K09Rik
100	0	0	1700034J05Rik
99.8001998001998	0	0.1998001998002	1700037C18Rik
100	0	0	1700037H04Rik
90.1486988847584	0	9.85130111524163	1700040L02Rik
30.7535641547862	69.2464358452139	0	1700042O10Rik
100	0	0	1700047M11Rik
92.9523809523809	0	7.04761904761905	1700048O20Rik
88.5819521178637	0	11.4180478821363	1700052K11Rik
100	0	0	1700056E22Rik
100	0	0	1700061F12Rik
100	0	0	1700061G19Rik
79.6036333608588	20.3963666391412	0	1700066B19Rik
63.8108293351611	36.1891706648389	0	1700066M21Rik
100	0	0	1700071M16Rik
47.6085761407367	52.3914238592633	0	1700084E18Rik
100	0	0	1700086O06Rik
100	0	0	1700094D03Rik
56.5272496831432	43.4727503168568	0	1700095J12Rik
100	0	0	1700096K18Rik
71.3525835866261	28.6474164133739	0	1700097N02Rik
53.7394451145959	38.4800965018094	7.78045838359469	1700102P08Rik
100	0	0	1700112E06Rik
30.7660794756247	56.4522736583368	12.7816468660385	1700113A16Rik
100	0	0	1700113H08Rik
89.935956084172	10.064043915828	0	1700122C19Rik
100	0	0	1700123M08Rik
95.5726660250241	4.42733397497594	0	1700123O20Rik
100	0	0	1810006J02Rik
100	0	0	1810010H24Rik
100	0	0	1810011H11Rik
92.3295454545455	0	7.67045454545455	1810011O10Rik
100	0	0	1810013L24Rik
98.422090729783	1.57790927021696	0	1810014B01Rik
100	0	0	1810022K09Rik
88.9592760180995	11.0407239819005	0	1810026B05Rik
100	0	0	1810026J23Rik
82.791922739245	0	17.208077260755	1810030O07Rik
87.0106761565836	12.9893238434164	0	1810032O08Rik
64.5658263305322	35.4341736694678	0	1810034E14Rik
100	0	0	1810037I17Rik
87.6923076923077	4.97737556561086	7.33031674208145	1810041H14Rik
100	0	0	1810041L15Rik
71.5693707354056	28.4306292645944	0	1810043G02Rik
98.0276134122288	0	1.9723865877712	1810044D09Rik
100	0	0	1810046K07Rik
97.6401179941003	0	2.35988200589971	1810055G02Rik
94.2363112391931	0	5.76368876080692	1810058I24Rik
100	0	0	1810062G17Rik
74.30441898527	0	25.69558101473	1810062O18Rik
100	0	0	1810065E05Rik
83.5847382431233	0	16.4152617568767	2010001A14Rik
38.9879518072289	61.0120481927711	0	2010016I18Rik
100	0	0	2010106E10Rik
90.4850746268657	0	9.51492537313433	2010107E04Rik
100	0	0	2010107G23Rik
89.0120036934441	0	10.9879963065559	2010109A12Rik
64.5933014354067	0	35.4066985645933	2010109I03Rik
73.3178654292343	26.6821345707657	0	2010111I01Rik
100	0	0	2010204K13Rik
100	0	0	2010300C02Rik
100	0	0	2010315B03Rik
100	0	0	2010320M18Rik
100	0	0	2200002D01Rik
100	0	0	2210011C24Rik
99.1053677932405	0	0.894632206759443	2210013O21Rik
88.2676443629698	0	11.7323556370302	2210016F16Rik
92.4170616113744	0	7.58293838862559	2210016L21Rik
100	0	0	2210407C18Rik
91.9735599622285	0	8.02644003777148	2210408F21Rik
100	0	0	2210408I21Rik
92.7687916270219	0	7.23120837297812	2210414B05Rik
100	0	0	2300009A05Rik
44.1422594142259	44.2991631799163	11.5585774058577	2310001H17Rik
98.5148514851485	0	1.48514851485149	2310009A05Rik
90.5330882352941	9.46691176470588	0	2310009B15Rik
44.6652719665272	51.2029288702929	4.13179916317992	2310010J17Rik
100	0	0	2310011J03Rik
91.3533834586466	0	8.64661654135338	2310015A10Rik
100	0	0	2310015D24Rik
47.6076555023923	0	52.3923444976076	2310022A10Rik
68.3636363636364	31.6363636363636	0	2310022B05Rik
1.6589567714149	98.3410432285851	0	2310030G06Rik
68.471104608632	31.528895391368	0	2310033P09Rik
74.5128604832424	25.4871395167576	0	2310034G01Rik
100	0	0	2310035C23Rik
61.1405835543767	38.8594164456233	0	2310036O22Rik
66.8178382464097	0	33.1821617535903	2310039H08Rik
94.5662535748332	5.43374642516683	0	2310040G24Rik
93.8388625592417	6.16113744075829	0	2310057M21Rik
100	0	0	2310061I04Rik
100	0	0	2310075C17Rik
100	0	0	2410002F23Rik
100	0	0	2410004B18Rik
100	0	0	2410004P03Rik
96.1089494163424	0	3.89105058365759	2410006H16Rik
100	0	0	2410015M20Rik
