Unexplained	Promoter	Distal	gene
36.3272565584704	63.6727434415296	0	0610005C13Rik
89.0841813135985	0	10.9158186864015	0610007P14Rik
99.402390438247	0	0.597609561752988	0610009B22Rik
100	0	0	0610009L18Rik
78.1910397295013	0	21.8089602704987	0610009O20Rik
55.0992470910335	0	44.9007529089665	0610010F05Rik
89.4346617238184	0	10.5653382761817	0610010K14Rik
87.8676470588235	0	12.1323529411765	0610012G03Rik
86.9209809264305	0	13.0790190735695	0610030E20Rik
100	0	0	0610037L13Rik
100	0	0	0610039H22Rik
100	0	0	0610040B10Rik
100	0	0	0610040J01Rik
100	0	0	1010001N08Rik
100	0	0	1110002L01Rik
86.2815884476534	0	13.7184115523466	1110004E09Rik
58.0575539568345	0	41.9424460431655	1110004F10Rik
99.2055610724926	0.794438927507448	0	1110006O24Rik
62.1038435603506	37.8961564396494	0	1110008F13Rik
51.1612903225806	0	48.8387096774194	1110008L16Rik
100	0	0	1110008P14Rik
80.4003336113428	19.5996663886572	0	1110012L19Rik
95.9183673469388	0	4.08163265306122	1110019D14Rik
100	0	0	1110020A21Rik
100	0	0	1110028F11Rik
93.3899905571294	6.61000944287063	0	1110032A03Rik
90.9260991580917	0	9.07390084190833	1110032F04Rik
100	0	0	1110034G24Rik
83.6629406706793	16.3370593293207	0	1110037F02Rik
81.369150779896	0	18.630849220104	1110038B12Rik
100	0	0	1110038F14Rik
100	0	0	1110046J04Rik
92.2348484848485	0	7.76515151515152	1110051M20Rik
100	0	0	1110059E24Rik
100	0	0	1110059G10Rik
71.6349809885932	28.3650190114068	0	1110065P20Rik
100	0	0	1190002N15Rik
55.0645819170632	0	44.9354180829368	1190007I07Rik
76.7386091127098	23.2613908872902	0	1300002E11Rik
100	0	0	1300017J02Rik
100	0	0	1500004A13Rik
89.3617021276596	0	10.6382978723404	1500009L16Rik
100	0	0	1500011B03Rik
67.6605504587156	0	32.3394495412844	1500011K16Rik
28.2798833819242	71.7201166180758	0	1500015A07Rik
100	0	0	1500015O10Rik
100	0	0	1500026H17Rik
62.1323529411765	0	37.8676470588235	1600002H07Rik
100	0	0	1600002K03Rik
93.0476190476191	0	6.95238095238095	1600010M07Rik
100	0	0	1600012H06Rik
79.557069846678	0	20.442930153322	1600014C10Rik
100	0	0	1600020E01Rik
72.1285140562249	0	27.8714859437751	1600023N17Rik
0	0	100	1600029I14Rik
100	0	0	1600029O15Rik
49.0055248618784	50.9944751381216	0	1700001C19Rik
100	0	0	1700001G11Rik
100	0	0	1700001G17Rik
100	0	0	1700001J11Rik
100	0	0	1700001L05Rik
64.3712574850299	0	35.6287425149701	1700001O22Rik
8.25786977145321	0	91.7421302285468	1700003E16Rik
100	0	0	1700007L15Rik
86.3074204946997	13.6925795053004	0	1700008J07Rik
100	0	0	1700008O03Rik
71.1917916337806	0	28.8082083662194	1700010I14Rik
36.9467028003613	63.0532971996387	0	1700012B07Rik
100	0	0	1700012D01Rik
67.0769230769231	0	32.9230769230769	1700012D16Rik
100	0	0	1700017B05Rik
100	0	0	1700019D03Rik
100	0	0	1700020I14Rik
72.972972972973	27.027027027027	0	1700020L24Rik
100	0	0	1700021F05Rik
100	0	0	1700022A21Rik
0	0	100	1700024P16Rik
99.0069513406157	0	0.99304865938431	1700025G04Rik
100	0	0	1700027F09Rik
64.6814404432133	35.3185595567867	0	1700027J07Rik
92.5047438330171	0	7.49525616698292	1700028E10Rik
64.089219330855	0	35.910780669145	1700028I16Rik
83.5689045936396	0	16.4310954063604	1700028J19Rik
100	0	0	1700028K03Rik
92.6897844423618	7.31021555763824	0	1700029J07Rik
100	0	0	1700029M20Rik
100	0	0	1700030C10Rik
52.5014714537963	47.4985285462037	0	1700030J22Rik
93.1493815413891	0	6.85061845861085	1700030K09Rik
100	0	0	1700034J05Rik
100	0	0	1700037C18Rik
95.2611218568665	0	4.73887814313346	1700037H04Rik
90.6367041198502	0	9.36329588014981	1700040L02Rik
47.2352941176471	0	52.7647058823529	1700042O10Rik
100	0	0	1700047M11Rik
50.1248439450687	0	49.8751560549313	1700048O20Rik
