Unexplained	Promoter	Distal	gene
86.0234445446348	0	13.9765554553652	0610005C13Rik
100	0	0	0610007P14Rik
100	0	0	0610009B22Rik
99.3034825870647	0	0.696517412935324	0610009L18Rik
49.9714122355632	45.4545454545455	4.57404230989137	0610009O20Rik
44.7014523937601	29.26304464766	26.0355029585799	0610010F05Rik
100	0	0	0610010K14Rik
100	0	0	0610012G03Rik
94.022770398482	5.97722960151803	0	0610030E20Rik
100	0	0	0610037L13Rik
12.2040910135601	57.7568375086187	30.0390714778212	0610039H22Rik
88.3783783783784	11.6216216216216	0	0610040B10Rik
78.5046728971963	0	21.4953271028037	0610040J01Rik
97.6401179941003	0	2.35988200589971	1010001N08Rik
100	0	0	1110002L01Rik
91.6434540389972	8.35654596100279	0	1110004E09Rik
100	0	0	1110004F10Rik
100	0	0	1110006O24Rik
80.5346700083542	19.4653299916458	0	1110008F13Rik
100	0	0	1110008L16Rik
52.9166666666667	44.047619047619	3.03571428571429	1110008P14Rik
100	0	0	1110012L19Rik
100	0	0	1110019D14Rik
69.453125	0	30.546875	1110020A21Rik
100	0	0	1110028F11Rik
100	0	0	1110032A03Rik
6.59247781377659	93.4075221862234	0	1110032F04Rik
60.8063450099141	39.1936549900859	0	1110034G24Rik
100	0	0	1110037F02Rik
100	0	0	1110038B12Rik
100	0	0	1110038F14Rik
100	0	0	1110046J04Rik
100	0	0	1110051M20Rik
100	0	0	1110059E24Rik
87.3994638069705	12.6005361930295	0	1110059G10Rik
100	0	0	1110065P20Rik
100	0	0	1190002N15Rik
75.3565768621236	24.6434231378764	0	1190007I07Rik
100	0	0	1300002E11Rik
94.1458733205374	0	5.85412667946257	1300017J02Rik
100	0	0	1500004A13Rik
100	0	0	1500009L16Rik
100	0	0	1500011B03Rik
42.4924924924925	57.5075075075075	0	1500011K16Rik
38.655462184874	61.3445378151261	0	1500015A07Rik
71.0063897763578	0	28.9936102236422	1500015O10Rik
100	0	0	1500026H17Rik
66.3597733711048	33.6402266288952	0	1600002H07Rik
30.4961678096006	69.5038321903994	0	1600002K03Rik
82.7497865072587	17.2502134927412	0	1600010M07Rik
100	0	0	1600012H06Rik
100	0	0	1600014C10Rik
80.1996672212978	19.8003327787022	0	1600020E01Rik
100	0	0	1600023N17Rik
81.4782608695652	0	18.5217391304348	1600029I14Rik
42.8895184135977	12.2946175637394	44.8158640226629	1600029O15Rik
80.4459691252144	0	19.5540308747856	1700001C19Rik
86.7790594498669	13.2209405501331	0	1700001G11Rik
48.3380281690141	51.6619718309859	0	1700001G17Rik
100	0	0	1700001J11Rik
