Unexplained	Promoter	Distal	gene
54.6048334421946	0	45.3951665578054	0610005C13Rik
100	0	0	0610007P14Rik
100	0	0	0610009B22Rik
97.4459724950884	0	2.55402750491159	0610009L18Rik
100	0	0	0610009O20Rik
79.3899422918384	20.6100577081616	0	0610010F05Rik
100	0	0	0610010K14Rik
66.1221590909091	33.8778409090909	0	0610012G03Rik
100	0	0	0610030E20Rik
100	0	0	0610037L13Rik
82.719298245614	0	17.280701754386	0610039H22Rik
100	0	0	0610040B10Rik
76.6773162939297	23.3226837060703	0	0610040J01Rik
100	0	0	1010001N08Rik
74.9607535321821	25.0392464678179	0	1110002L01Rik
100	0	0	1110004E09Rik
97.7362204724409	0	2.26377952755906	1110004F10Rik
100	0	0	1110006O24Rik
100	0	0	1110008F13Rik
100	0	0	1110008L16Rik
73.8848337388483	0	26.1151662611517	1110008P14Rik
100	0	0	1110012L19Rik
100	0	0	1110019D14Rik
100	0	0	1110020A21Rik
100	0	0	1110028F11Rik
100	0	0	1110032A03Rik
43.7032777458309	0	56.2967222541691	1110032F04Rik
88.256880733945	0	11.743119266055	1110034G24Rik
100	0	0	1110037F02Rik
100	0	0	1110038B12Rik
80.9882747068677	19.0117252931323	0	1110038F14Rik
96.7741935483871	0	3.2258064516129	1110046J04Rik
10.4218805863425	89.5781194136575	0	1110051M20Rik
100	0	0	1110059E24Rik
100	0	0	1110059G10Rik
100	0	0	1110065P20Rik
100	0	0	1190002N15Rik
62.787550744249	37.212449255751	0	1190007I07Rik
37.3160945162729	62.6839054837272	0	1300002E11Rik
54.5061728395062	45.4938271604938	0	1300017J02Rik
100	0	0	1500004A13Rik
100	0	0	1500009L16Rik
79.784589892295	20.2154101077051	0	1500011B03Rik
100	0	0	1500011K16Rik
40.5495026054003	59.4504973945997	0	1500015A07Rik
100	0	0	1500015O10Rik
100	0	0	1500026H17Rik
74.1459627329192	25.8540372670807	0	1600002H07Rik
100	0	0	1600002K03Rik
98.1299212598425	1.87007874015748	0	1600010M07Rik
100	0	0	1600012H06Rik
100	0	0	1600014C10Rik
66.3897280966767	0	33.6102719033233	1600020E01Rik
67.6363636363636	32.3636363636364	0	1600023N17Rik
100	0	0	1600029I14Rik
100	0	0	1600029O15Rik
100	0	0	1700001C19Rik
100	0	0	1700001G11Rik
100	0	0	1700001G17Rik
44.4679724722075	55.5320275277925	0	1700001J11Rik
100	0	0	1700001L05Rik
100	0	0	1700001O22Rik
100	0	0	1700003E16Rik
100	0	0	1700007L15Rik
100	0	0	1700008J07Rik
99.2039800995025	0	0.796019900497513	1700008O03Rik
100	0	0	1700010I14Rik
71.9152157456472	28.0847842543528	0	1700012B07Rik
100	0	0	1700012D01Rik
100	0	0	1700012D16Rik
100	0	0	1700017B05Rik
100	0	0	1700019D03Rik
96.8688845401174	0	3.13111545988258	1700020I14Rik
100	0	0	1700020L24Rik
100	0	0	1700021F05Rik
76.4376996805112	23.5623003194888	0	1700022A21Rik
90.5695611577965	0	9.43043884220355	1700024P16Rik
100	0	0	1700025G04Rik
100	0	0	1700027F09Rik
100	0	0	1700027J07Rik
96.5082444228904	3.4917555771096	0	1700028E10Rik
91.1275415896488	8.8724584103512	0	1700028I16Rik
100	0	0	1700028J19Rik
100	0	0	1700028K03Rik
73.933281613654	26.066718386346	0	1700029J07Rik
100	0	0	1700029M20Rik
