Unexplained	Promoter	Distal	gene
100	0	0	0610005C13Rik
100	0	0	0610007P14Rik
100	0	0	0610009B22Rik
97.8325123152709	0	2.16748768472906	0610009L18Rik
78.5411365564037	0	21.4588634435963	0610009O20Rik
100	0	0	0610010F05Rik
99.3034825870647	0	0.696517412935324	0610010K14Rik
100	0	0	0610012G03Rik
100	0	0	0610030E20Rik
100	0	0	0610037L13Rik
100	0	0	0610039H22Rik
100	0	0	0610040B10Rik
100	0	0	0610040J01Rik
100	0	0	1010001N08Rik
58.0152671755725	41.9847328244275	0	1110002L01Rik
100	0	0	1110004E09Rik
100	0	0	1110004F10Rik
100	0	0	1110006O24Rik
100	0	0	1110008F13Rik
95.1149425287356	4.88505747126437	0	1110008L16Rik
86.1663652802893	0	13.8336347197107	1110008P14Rik
90.046511627907	0	9.95348837209302	1110012L19Rik
100	0	0	1110019D14Rik
100	0	0	1110020A21Rik
97.252208047105	0	2.747791952895	1110028F11Rik
100	0	0	1110032A03Rik
80.1666666666667	19.8333333333333	0	1110032F04Rik
76.8429487179487	23.1570512820513	0	1110034G24Rik
89.7716894977169	10.2283105022831	0	1110037F02Rik
71.2886209495102	28.7113790504898	0	1110038B12Rik
91.2118408880666	8.7881591119334	0	1110038F14Rik
100	0	0	1110046J04Rik
75.6155679110405	24.3844320889595	0	1110051M20Rik
100	0	0	1110059E24Rik
100	0	0	1110059G10Rik
89.2592592592593	0	10.7407407407407	1110065P20Rik
61.0928242264648	38.9071757735352	0	1190002N15Rik
100	0	0	1190007I07Rik
72.8943338437979	27.1056661562021	0	1300002E11Rik
100	0	0	1300017J02Rik
100	0	0	1500004A13Rik
100	0	0	1500009L16Rik
100	0	0	1500011B03Rik
100	0	0	1500011K16Rik
90.5330882352941	9.46691176470588	0	1500015A07Rik
100	0	0	1500015O10Rik
58.7786259541985	0	41.2213740458015	1500026H17Rik
98.5192497532083	1.48075024679171	0	1600002H07Rik
94.5662535748332	5.43374642516683	0	1600002K03Rik
100	0	0	1600010M07Rik
64.5340751043115	35.4659248956885	0	1600012H06Rik
61.2303290414878	0	38.7696709585122	1600014C10Rik
100	0	0	1600020E01Rik
74.7226624405705	18.3835182250396	6.89381933438986	1600023N17Rik
100	0	0	1600029I14Rik
100	0	0	1600029O15Rik
100	0	0	1700001C19Rik
99.7008973080758	0.299102691924227	0	1700001G11Rik
70.3619909502262	29.6380090497738	0	1700001G17Rik
100	0	0	1700001J11Rik
100	0	0	1700001L05Rik
100	0	0	1700001O22Rik
100	0	0	1700003E16Rik
100	0	0	1700007L15Rik
84.0103716508211	15.9896283491789	0	1700008J07Rik
100	0	0	1700008O03Rik
88.5110294117647	0	11.4889705882353	1700010I14Rik
74.1231488698363	25.8768511301637	0	1700012B07Rik
100	0	0	1700012D01Rik
100	0	0	1700012D16Rik
100	0	0	1700017B05Rik
83.7349397590362	16.2650602409639	0	1700019D03Rik
81.0928013876843	0	18.9071986123157	1700020I14Rik
100	0	0	1700020L24Rik
100	0	0	1700021F05Rik
100	0	0	1700022A21Rik
100	0	0	1700024P16Rik
100	0	0	1700025G04Rik
82.4829931972789	17.5170068027211	0	1700027F09Rik
100	0	0	1700027J07Rik
92.8638497652582	7.13615023474178	0	1700028E10Rik
48.5066371681416	51.4933628318584	0	1700028I16Rik
89.0740740740741	0	10.9259259259259	1700028J19Rik
100	0	0	1700028K03Rik
39.2873669597409	60.7126330402591	0	1700029J07Rik
0.158276009009557	99.8417239909904	0	1700029M20Rik
100	0	0	1700030C10Rik
95.4501452081317	0	4.54985479186834	1700030J22Rik
26.5010351966874	73.4989648033126	0	1700030K09Rik
