Unexplained	Promoter	Distal	gene
100	0	0	0610005C13Rik
18.3282980866062	0	81.6717019133937	0610007P14Rik
31.711880261927	0	68.288119738073	0610009B22Rik
100	0	0	0610009L18Rik
82.9074889867841	0	17.0925110132159	0610009O20Rik
100	0	0	0610010F05Rik
30.054012345679	69.945987654321	0	0610010K14Rik
73.79983726607	3.82424735557364	22.3759153783564	0610012G03Rik
100	0	0	0610030E20Rik
88.929889298893	0	11.070110701107	0610037L13Rik
100	0	0	0610039H22Rik
100	0	0	0610040B10Rik
100	0	0	0610040J01Rik
100	0	0	1010001N08Rik
100	0	0	1110002L01Rik
100	0	0	1110004E09Rik
96.9667318982387	0	3.03326810176125	1110004F10Rik
97.0617042115573	0	2.9382957884427	1110006O24Rik
89.1916439600363	10.8083560399637	0	1110008F13Rik
100	0	0	1110008L16Rik
100	0	0	1110008P14Rik
100	0	0	1110012L19Rik
72.9898516783763	15.4566744730679	11.5534738485558	1110019D14Rik
100	0	0	1110020A21Rik
100	0	0	1110028F11Rik
68.9010132501949	0	31.0989867498051	1110032A03Rik
65.1779483600837	34.8220516399163	0	1110032F04Rik
100	0	0	1110034G24Rik
100	0	0	1110037F02Rik
100	0	0	1110038B12Rik
100	0	0	1110038F14Rik
33.8174273858921	66.1825726141079	0	1110046J04Rik
77.7867528271405	22.2132471728595	0	1110051M20Rik
27.1413082761113	72.8586917238887	0	1110059E24Rik
94.0613026819923	0	5.93869731800766	1110059G10Rik
96.6764418377322	0	3.32355816226784	1110065P20Rik
100	0	0	1190002N15Rik
50.7575757575758	0	49.2424242424242	1190007I07Rik
100	0	0	1300002E11Rik
76.9292604501608	23.0707395498392	0	1300017J02Rik
90.4007455731594	0	9.59925442684063	1500004A13Rik
26.199649737303	73.800350262697	0	1500009L16Rik
100	0	0	1500011B03Rik
100	0	0	1500011K16Rik
31.9097888675624	0	68.0902111324376	1500015A07Rik
100	0	0	1500015O10Rik
95.8252427184466	0	4.1747572815534	1500026H17Rik
19.7913729912602	80.2086270087398	0	1600002H07Rik
100	0	0	1600002K03Rik
29.8949737434359	70.1050262565641	0	1600010M07Rik
100	0	0	1600012H06Rik
90.8248378127896	5.37534754402224	3.79981464318814	1600014C10Rik
84.6565566458519	0	15.3434433541481	1600020E01Rik
91.1357340720222	8.86426592797784	0	1600023N17Rik
78.8824979457683	21.1175020542317	0	1600029I14Rik
46.3349384697699	53.6650615302301	0	1600029O15Rik
100	0	0	1700001C19Rik
97.0617042115573	0	2.9382957884427	1700001G11Rik
92.8774928774929	0	7.12250712250712	1700001G17Rik
56.8075117370892	0	43.1924882629108	1700001J11Rik
26.4103635603845	0	73.5896364396155	1700001L05Rik
23.116383456236	76.883616543764	0	1700001O22Rik
92.9511278195489	7.04887218045113	0	1700003E16Rik
100	0	0	1700007L15Rik
90.5430711610487	0	9.45692883895131	1700008J07Rik
60.4798870853917	20.4657727593507	19.0543401552576	1700008O03Rik
100	0	0	1700010I14Rik
100	0	0	1700012B07Rik
100	0	0	1700012D01Rik
50.7146941109205	49.2853058890795	0	1700012D16Rik
47.7370689655172	52.2629310344828	0	1700017B05Rik
100	0	0	1700019D03Rik
100	0	0	1700020I14Rik
100	0	0	1700020L24Rik
100	0	0	1700021F05Rik
47.1428571428571	48.6263736263736	4.23076923076923	1700022A21Rik
93.6902485659656	0	6.30975143403442	1700024P16Rik
66.8592057761733	33.1407942238267	0	1700025G04Rik
45.5874673629243	54.4125326370757	0	1700027F09Rik
100	0	0	1700027J07Rik
100	0	0	1700028E10Rik
100	0	0	1700028I16Rik
100	0	0	1700028J19Rik
83.5992907801418	0	16.4007092198582	1700028K03Rik
100	0	0	1700029J07Rik
99.2047713717694	0	0.795228628230616	1700029M20Rik
100	0	0	1700030C10Rik
9.8212037270209	0	90.1787962729791	1700030J22Rik
100	0	0	1700030K09Rik
35.3530751708428	60.7289293849658	3.91799544419134	1700034J05Rik
100	0	0	1700037C18Rik
100	0	0	1700037H04Rik
94.9855351976856	0	5.01446480231437	1700040L02Rik
80.4655029093932	19.5344970906068	0	1700042O10Rik
99.7008973080758	0.299102691924227	0	1700047M11Rik
100	0	0	1700048O20Rik
95.4807692307692	4.51923076923077	0	1700052K11Rik
94.980694980695	0	5.01930501930502	1700056E22Rik
100	0	0	1700061F12Rik
82.7791986359761	17.2208013640239	0	1700061G19Rik
100	0	0	1700066B19Rik
100	0	0	1700066M21Rik
32.3402587220698	67.6597412779302	0	1700071M16Rik
100	0	0	1700084E18Rik
31.0071371927042	68.9928628072958	0	1700086O06Rik
100	0	0	1700094D03Rik
100	0	0	1700095J12Rik
100	0	0	1700096K18Rik
27.891156462585	38.7354941976791	33.3733493397359	1700097N02Rik
75.1023751023751	0	24.8976248976249	1700102P08Rik
48.5932004689332	28.0187573270809	23.3880422039859	1700112E06Rik
48.6805165637282	51.3194834362718	0	1700113A16Rik
8.11729706757331	0	91.8827029324267	1700113H08Rik
78.9473684210526	21.0526315789474	0	1700122C19Rik
100	0	0	1700123M08Rik
100	0	0	1700123O20Rik
100	0	0	1810006J02Rik
100	0	0	1810010H24Rik
65.1593773165308	0	34.8406226834692	1810011H11Rik
100	0	0	1810011O10Rik
25.0082155767335	74.9917844232665	0	1810013L24Rik
45.9516298633018	54.0483701366982	0	1810014B01Rik
37.2783687943262	62.7216312056738	0	1810022K09Rik
87.5912408759124	0	12.4087591240876	1810026B05Rik
100	0	0	1810026J23Rik
100	0	0	1810030O07Rik
68.8823959094229	31.1176040905771	0	1810032O08Rik
100	0	0	1810034E14Rik
36.0898876404494	63.9101123595506	0	1810037I17Rik
100	0	0	1810041H14Rik
100	0	0	1810041L15Rik
91.1275415896488	8.8724584103512	0	1810043G02Rik
49.5774647887324	50.4225352112676	0	1810044D09Rik
63.5734072022161	36.4265927977839	0	1810046K07Rik
96.9814995131451	3.01850048685492	0	1810055G02Rik
100	0	0	1810058I24Rik
100	0	0	1810062G17Rik
100	0	0	1810062O18Rik
97.9310344827586	0	2.06896551724138	1810065E05Rik
55.1978537894031	3.68879946344735	41.1133467471496	2010001A14Rik
89.537037037037	0	10.462962962963	2010016I18Rik
100	0	0	2010106E10Rik
100	0	0	2010107E04Rik
95.5383123181377	0	4.46168768186227	2010107G23Rik
100	0	0	2010109A12Rik
95.2061361457335	4.79386385426654	0	2010109I03Rik
83.5334476843911	16.4665523156089	0	2010111I01Rik
95.7322987390883	0	4.26770126091174	2010204K13Rik
100	0	0	2010300C02Rik
100	0	0	2010315B03Rik
95.0239234449761	4.97607655502392	0	2010320M18Rik
100	0	0	2200002D01Rik
100	0	0	2210011C24Rik
79.734219269103	20.265780730897	0	2210013O21Rik
100	0	0	2210016F16Rik
57.5738529226901	42.4261470773099	0	2210016L21Rik
100	0	0	2210407C18Rik
74.8129675810474	0	25.1870324189526	2210408F21Rik
100	0	0	2210408I21Rik
90.7083716651334	9.2916283348666	0	2210414B05Rik
100	0	0	2300009A05Rik
100	0	0	2310001H17Rik
100	0	0	2310009A05Rik
100	0	0	2310009B15Rik
100	0	0	2310010J17Rik
100	0	0	2310011J03Rik
66.4409330323551	0	33.5590669676448	2310015A10Rik
100	0	0	2310015D24Rik
65.7034220532319	0	34.2965779467681	2310022A10Rik
43.0005577244841	0	56.9994422755159	2310022B05Rik
52.2727272727273	47.7272727272727	0	2310030G06Rik
100	0	0	2310033P09Rik
99.5019920318725	0.49800796812749	0	2310034G01Rik
30.1801801801802	69.8198198198198	0	2310035C23Rik
100	0	0	2310036O22Rik
36.7419212040726	63.2580787959274	0	2310039H08Rik
33.7662337662338	48.008658008658	18.2251082251082	2310040G24Rik
93.1261770244821	6.87382297551789	0	2310057M21Rik
85.1618705035971	0	14.8381294964029	2310061I04Rik
100	0	0	2310075C17Rik
100	0	0	2410002F23Rik
95.9183673469388	0	4.08163265306122	2410004B18Rik
19.2809510002899	80.7190489997101	0	2410004P03Rik
100	0	0	2410006H16Rik
32.4598478444632	67.5401521555368	0	2410015M20Rik
95.4807692307692	4.51923076923077	0	2410016O06Rik
85.4020979020979	14.5979020979021	0	2410018L13Rik
54.006734006734	0	45.993265993266	2410089E03Rik
90.6163753449862	9.3836246550138	0	2410131K14Rik
32.4747010119595	0	67.5252989880405	2500002B13Rik
79.3867120954003	0	20.6132879045997	2500004C02Rik
18.9832341806382	81.0167658193618	0	2510002D24Rik
100	0	0	2510009E07Rik
100	0	0	2510039O18Rik
90.6629318394024	0	9.33706816059757	2610001J05Rik
99.5014955134596	0	0.498504486540379	2610002M06Rik
52.5294117647059	47.4705882352941	0	2610005L07Rik
99.9000999000999	0.0999000999000999	0	2610008E11Rik
100	0	0	2610020C07Rik
82.3888404533566	0	17.6111595466434	2610020H08Rik
62.120189061445	37.879810938555	0	2610027K06Rik
40.6158357771261	59.3841642228739	0	2610035D17Rik
87.8923766816144	12.1076233183857	0	2610037D02Rik
51.8735362997658	48.1264637002342	0	2610042L04Rik
42.22954420648	0	57.77045579352	2610044O15Rik8
72.8527607361963	27.1472392638037	0	2610203C22Rik
100	0	0	2610206C17Rik
100	0	0	2610301B20Rik
56.7211055276382	43.2788944723618	0	2610306M01Rik
64.1574585635359	35.8425414364641	0	2610307P16Rik
31.8124207858048	37.1778622729193	31.0097169412759	2610318N02Rik
73.1839258114374	26.8160741885626	0	2610507B11Rik
100	0	0	2610507I01Rik
34.7169811320755	65.2830188679245	0	2610524H06Rik
64.7639182522903	35.2360817477097	0	2610528A11Rik
81.1399832355406	18.8600167644593	0	2700038G22Rik
100	0	0	2700046G09Rik
89.1866913123845	0	10.8133086876155	2700049A03Rik
100	0	0	2700054A10Rik
73.6201298701299	0	26.3798701298701	2700060E02Rik
35.6483729966003	0	64.3516270033997	2700062C07Rik
39.3289841565704	60.6710158434296	0	2700081O15Rik
22.0831924247548	33.0740615488671	44.8427460263781	2700094K13Rik
100	0	0	2700097O09Rik
24.9350649350649	75.0649350649351	0	2700099C18Rik
100	0	0	2810001G20Rik
98.9098116947473	1.09018830525273	0	2810002D19Rik
100	0	0	2810004N23Rik
66.9649515287099	16.1819537658464	16.8530947054437	2810006K23Rik
100	0	0	2810013P06Rik
100	0	0	2810021J22Rik
69.7965571205008	0	30.2034428794992	2810025M15Rik
78.4377542717657	21.5622457282343	0	2810029C07Rik
100	0	0	2810032G03Rik
100	0	0	2810047C21Rik1
79.5551753635586	0	20.4448246364414	2810403A07Rik
44.7792207792208	55.2207792207792	0	2810403D21Rik
100	0	0	2810408A11Rik
100	0	0	2810408I11Rik
100	0	0	2810410L24Rik
15.3613053613054	84.6386946386946	0	2810417H13Rik
88.235294117647	0	11.7647058823529	2810428I15Rik
100	0	0	2810454H06Rik
99.1071428571429	0.892857142857143	0	2810459M11Rik
100	0	0	2810468N07Rik
9.26094062102778	90.7390593789722	0	2810474O19Rik
100	0	0	2900005J15Rik
100	0	0	2900011O08Rik
100	0	0	2900026A02Rik
49.3020658849805	50.6979341150195	0	2900041M22Rik
100	0	0	2900052N01Rik
89.6200185356812	0	10.3799814643188	2900060B14Rik
100	0	0	2900076A07Rik
100	0	0	2900079G21Rik
83.9892665474061	0	16.0107334525939	2900097C17Rik
84.5620121422376	15.4379878577624	0	3000002C10Rik
100	0	0	3010026O09Rik
98.4174085064293	0	1.58259149357072	3110002H16Rik
100	0	0	3110009E18Rik
100	0	0	3110021A11Rik
52.018724400234	47.9812755997659	0	3110035E14Rik
100	0	0	3110039I08Rik
70.0892857142857	29.9107142857143	0	3110040N11Rik
100	0	0	3110043O21Rik
22.3388305847076	77.6611694152923	0	3110045C21Rik
51.2396694214876	0	48.7603305785124	3110056K07Rik
100	0	0	3110062M04Rik
90.316573556797	0	9.68342644320298	3110082I17Rik
100	0	0	3200001D21Rik
100	0	0	3300005D01Rik
100	0	0	3425401B19Rik
79.3729372937294	20.6270627062706	0	3632451O06Rik
93.3269780743565	0	6.67302192564347	3632454L22Rik
76.2779552715655	23.7220447284345	0	3830403N18Rik
100	0	0	3830406C13Rik
62.870159453303	0	37.129840546697	3830408C21Rik
82.661996497373	0	17.338003502627	4430402I18Rik
100	0	0	4632404H12Rik
91.1737089201878	0	8.82629107981221	4632415L05Rik
61.2313937753721	38.7686062246279	0	4632427E13Rik
100	0	0	4632428C04Rik
100	0	0	4732471J01Rik
100	0	0	4732491K20Rik
100	0	0	4831440E17Rik
100	0	0	4833411C07Rik
100	0	0	4833412C05Rik
100	0	0	4833417C18Rik
75.3737214791503	24.6262785208497	0	4833418N02Rik
100	0	0	4833419F23Rik
61.8695359784802	38.1304640215198	0	4833420G17Rik
100	0	0	4833422C13Rik
48.7664945496271	36.8330464716007	14.4004589787722	4833439L19Rik
100	0	0	4921501E09Rik
93.0476190476191	0	6.95238095238095	4921507P07Rik
85.0892857142857	0	14.9107142857143	4921511C10Rik
14.6708015267176	85.3291984732824	0	4921511I17Rik
72.0985691573927	0	27.9014308426073	4921517D22Rik
53.4254807692308	46.5745192307692	0	4921524J17Rik
56.3522012578616	37.1698113207547	6.47798742138365	4921525O09Rik
100	0	0	4921531C22Rik
0.0874890638670166	99.912510936133	0	4922502D21Rik
100	0	0	4930402H24Rik
52.7261064785119	0	47.2738935214881	4930404I05Rik
22.2821896684657	0	77.7178103315343	4930404N11Rik
100	0	0	4930405O22Rik
0	0	100	4930412O13Rik
78.0936454849498	5.93645484949833	15.9698996655518	4930417O13Rik
85.9911894273128	14.0088105726872	0	4930426D05Rik
59.9016853932584	0	40.0983146067416	4930426L09Rik
19.4697597348799	80.5302402651201	0	4930427A07Rik
100	0	0	4930428O21Rik
100	0	0	4930429B21Rik
93.9278937381404	6.07210626185958	0	4930430F08Rik
51.0285714285714	48.9714285714286	0	4930431P03Rik
100	0	0	4930432J09Rik
100	0	0	4930432K21Rik
75.6349206349206	24.3650793650794	0	4930447C04Rik
100	0	0	4930447F24Rik
61.7902471609887	38.2097528390114	0	4930447M23Rik
72.9583975346687	27.0416024653313	0	4930451G09Rik
100	0	0	4930452B06Rik
100	0	0	4930453N24Rik
100	0	0	4930455G09Rik
89.5264116575592	10.4735883424408	0	4930463O16Rik
100	0	0	4930478L05Rik
100	0	0	4930480K15Rik
