Unexplained	Promoter	Distal	gene
100	0	0	0610005C13Rik
100	0	0	0610007P14Rik
47.0267321331151	52.9732678668849	0	0610009B22Rik
100	0	0	0610009L18Rik
100	0	0	0610009O20Rik
100	0	0	0610010F05Rik
89.6080218778487	10.3919781221513	0	0610010K14Rik
98.9087301587302	0	1.09126984126984	0610012G03Rik
100	0	0	0610030E20Rik
100	0	0	0610037L13Rik
22.1232632703954	0	77.8767367296046	0610039H22Rik
100	0	0	0610040B10Rik
100	0	0	0610040J01Rik
86.6847826086957	0	13.3152173913043	1010001N08Rik
96.6796875	0	3.3203125	1110002L01Rik
100	0	0	1110004E09Rik
100	0	0	1110004F10Rik
100	0	0	1110006O24Rik
100	0	0	1110008F13Rik
100	0	0	1110008L16Rik
100	0	0	1110008P14Rik
100	0	0	1110012L19Rik
100	0	0	1110019D14Rik
100	0	0	1110020A21Rik
78.3319705641864	21.6680294358136	0	1110028F11Rik
78.4489795918367	21.5510204081633	0	1110032A03Rik
97.8410206084396	2.15897939156035	0	1110032F04Rik
100	0	0	1110034G24Rik
97.0617042115573	0	2.9382957884427	1110037F02Rik
100	0	0	1110038B12Rik
66.0941000746826	0	33.9058999253174	1110038F14Rik
80.7792207792208	0	19.2207792207792	1110046J04Rik
100	0	0	1110051M20Rik
86.2312444836717	13.7687555163283	0	1110059E24Rik
100	0	0	1110059G10Rik
45.5681818181818	54.4318181818182	0	1110065P20Rik
100	0	0	1190002N15Rik
100	0	0	1190007I07Rik
100	0	0	1300002E11Rik
100	0	0	1300017J02Rik
47.8474114441417	52.1525885558583	0	1500004A13Rik
100	0	0	1500009L16Rik
46.5977136635819	53.4022863364181	0	1500011B03Rik
90.6998158379374	9.30018416206262	0	1500011K16Rik
100	0	0	1500015A07Rik
0.121461272540409	99.8785387274596	0	1500015O10Rik
40.9756097560976	59.0243902439024	0	1500026H17Rik
100	0	0	1600002H07Rik
100	0	0	1600002K03Rik
100	0	0	1600010M07Rik
100	0	0	1600012H06Rik
100	0	0	1600014C10Rik
51.8688901667625	48.1311098332375	0	1600020E01Rik
100	0	0	1600023N17Rik
100	0	0	1600029I14Rik
37.9758588672238	49.1179201485608	12.9062209842154	1600029O15Rik
78.2312925170068	0	21.7687074829932	1700001C19Rik
100	0	0	1700001G11Rik
100	0	0	1700001G17Rik
100	0	0	1700001J11Rik
86.9644484958979	0	13.0355515041021	1700001L05Rik
100	0	0	1700001O22Rik
11.2616973217167	0	88.7383026782833	1700003E16Rik
100	0	0	1700007L15Rik
100	0	0	1700008J07Rik
72.0670391061452	0	27.9329608938547	1700008O03Rik
100	0	0	1700010I14Rik
32.9845540607872	0	67.0154459392128	1700012B07Rik
94.6050096339114	0	5.39499036608863	1700012D01Rik
34.982332155477	0	65.017667844523	1700012D16Rik
20.6908344733242	0	79.3091655266758	1700017B05Rik
38.7113672079623	0	61.2886327920377	1700019D03Rik
100	0	0	1700020I14Rik
84.695652173913	15.304347826087	0	1700020L24Rik
41.2124582869855	0	58.7875417130145	1700021F05Rik
100	0	0	1700022A21Rik
77.2397094430993	22.7602905569007	0	1700024P16Rik
93.4844192634561	6.51558073654391	0	1700025G04Rik
8.46689331390643	91.5331066860936	0	1700027F09Rik
100	0	0	1700027J07Rik
80.6182121971596	19.3817878028404	0	1700028E10Rik
100	0	0	1700028I16Rik
100	0	0	1700028J19Rik
100	0	0	1700028K03Rik
88.3783783783784	11.6216216216216	0	1700029J07Rik
100	0	0	1700029M20Rik
100	0	0	1700030C10Rik
26.4609053497942	0	73.5390946502058	1700030J22Rik
83.6206896551724	16.3793103448276	0	1700030K09Rik
