Unexplained	Promoter	Distal	gene
1.57965194109772	0	98.4203480589023	0610005C13Rik
92.250233426704	7.74976657329599	0	0610007P14Rik
59.8540145985401	40.1459854014598	0	0610009B22Rik
74.140625	25.859375	0	0610009L18Rik
90.6163753449862	9.3836246550138	0	0610009O20Rik
100	0	0	0610010F05Rik
97.3607038123167	2.63929618768328	0	0610010K14Rik
100	0	0	0610012G03Rik
35.2654651729177	64.7345348270823	0	0610030E20Rik
70.5663189269747	29.4336810730253	0	0610037L13Rik
100	0	0	0610039H22Rik
64.5559845559846	0	35.4440154440154	0610040B10Rik
100	0	0	0610040J01Rik
100	0	0	1010001N08Rik
96.3213939980639	3.67860600193611	0	1110002L01Rik
62.8551628551629	37.1448371448371	0	1110004E09Rik
89.935956084172	10.064043915828	0	1110004F10Rik
55.0612508059317	44.9387491940683	0	1110006O24Rik
100	0	0	1110008F13Rik
79.5698924731183	20.4301075268817	0	1110008L16Rik
81.064572425829	0	18.935427574171	1110008P14Rik
70.3981968444779	29.6018031555222	0	1110012L19Rik
100	0	0	1110019D14Rik
55.4802955665025	44.5197044334975	0	1110020A21Rik
62.4393624393624	37.5606375606376	0	1110028F11Rik
93.3962264150943	6.60377358490566	0	1110032A03Rik
100	0	0	1110032F04Rik
51.4568764568765	48.5431235431235	0	1110034G24Rik
83.2191780821918	16.7808219178082	0	1110037F02Rik
68.1383370125092	31.8616629874908	0	1110038B12Rik
100	0	0	1110038F14Rik
87.8815080789946	12.1184919210054	0	1110046J04Rik
28.0852655198205	71.9147344801795	0	1110051M20Rik
76.214405360134	0	23.785594639866	1110059E24Rik
59.7761685319289	40.2238314680711	0	1110059G10Rik
53.9923954372624	46.0076045627376	0	1110065P20Rik
51.3434579439252	48.6565420560748	0	1190002N15Rik
100	0	0	1190007I07Rik
68.075117370892	0	31.924882629108	1300002E11Rik
100	0	0	1300017J02Rik
69.9677938808374	0	30.0322061191626	1500004A13Rik
48.1700118063754	51.8299881936246	0	1500009L16Rik
100	0	0	1500011B03Rik
43.3232931726908	55.2208835341366	1.45582329317269	1500011K16Rik
60.2187286397813	30.8954203691046	8.88585099111415	1500015A07Rik
100	0	0	1500015O10Rik
80.0347222222222	0	19.9652777777778	1500026H17Rik
100	0	0	1600002H07Rik
60.9791216702664	0	39.0208783297336	1600002K03Rik
100	0	0	1600010M07Rik
65.450643776824	34.549356223176	0	1600012H06Rik
89.7769516728625	0	10.2230483271375	1600014C10Rik
86.231884057971	0	13.768115942029	1600020E01Rik
76.16	23.84	0	1600023N17Rik
100	0	0	1600029I14Rik
59.6716630977873	0	40.3283369022127	1600029O15Rik
100	0	0	1700001C19Rik
78.2755705832629	0	21.7244294167371	1700001G11Rik
64.7718773373224	0	35.2281226626776	1700001G17Rik
83.2761578044597	16.7238421955403	0	1700001J11Rik
75.7358790771679	24.2641209228321	0	1700001L05Rik
52.3839009287926	47.6160990712074	0	1700001O22Rik
100	0	0	1700003E16Rik
75.885328836425	0	24.114671163575	1700007L15Rik
91.4656771799629	8.5343228200371	0	1700008J07Rik
100	0	0	1700008O03Rik
74.4313725490196	25.5686274509804	0	1700010I14Rik
