Unexplained	Promoter	Distal	gene
75.796178343949	24.203821656051	0	0610005C13Rik
100	0	0	0610007P14Rik
56.5912117177097	17.6431424766977	25.7656458055925	0610009B22Rik
29.6875	70.3125	0	0610009L18Rik
97.4459724950884	0	2.55402750491159	0610009O20Rik
86.1261261261261	0	13.8738738738739	0610010F05Rik
100	0	0	0610010K14Rik
100	0	0	0610012G03Rik
100	0	0	0610030E20Rik
17.9263301500682	82.0736698499318	0	0610037L13Rik
100	0	0	0610039H22Rik
100	0	0	0610040B10Rik
90.8153701968135	0	9.18462980318651	0610040J01Rik
97.156862745098	0	2.84313725490196	1010001N08Rik
99.3041749502982	0.695825049701789	0	1110002L01Rik
100	0	0	1110004E09Rik
100	0	0	1110004F10Rik
100	0	0	1110006O24Rik
100	0	0	1110008F13Rik
100	0	0	1110008L16Rik
100	0	0	1110008P14Rik
100	0	0	1110012L19Rik
74.609375	25.390625	0	1110019D14Rik
93.1428571428571	0	6.85714285714286	1110020A21Rik
71.9604863221885	28.0395136778116	0	1110028F11Rik
47.0884658454647	39.1937290033595	13.7178051511758	1110032A03Rik
100	0	0	1110032F04Rik
91.1819887429644	0	8.81801125703565	1110034G24Rik
42.530487804878	56.9105691056911	0.558943089430894	1110037F02Rik
100	0	0	1110038B12Rik
96.9785575048733	3.02144249512671	0	1110038F14Rik
99.6011964107677	0.398803589232303	0	1110046J04Rik
97.0617042115573	0	2.9382957884427	1110051M20Rik
86.3837312113174	13.6162687886826	0	1110059E24Rik
100	0	0	1110059G10Rik
100	0	0	1110065P20Rik
38.497874350496	61.502125649504	0	1190002N15Rik
100	0	0	1190007I07Rik
42.9708222811671	44.2440318302387	12.7851458885942	1300002E11Rik
94.975845410628	0	5.02415458937198	1300017J02Rik
43.8812083973374	56.1187916026626	0	1500004A13Rik
81.6568047337278	18.3431952662722	0	1500009L16Rik
67.8571428571429	32.1428571428571	0	1500011B03Rik
75.611681136543	24.388318863457	0	1500011K16Rik
84.3137254901961	0	15.6862745098039	1500015A07Rik
100	0	0	1500015O10Rik
89.8980537534754	2.96570898980538	7.13623725671918	1500026H17Rik
100	0	0	1600002H07Rik
82.4829931972789	17.5170068027211	0	1600002K03Rik
100	0	0	1600010M07Rik
100	0	0	1600012H06Rik
96.4147286821705	3.58527131782946	0	1600014C10Rik
72.9166666666667	0	27.0833333333333	1600020E01Rik
98.5148514851485	0	1.48514851485149	1600023N17Rik
100	0	0	1600029I14Rik
74.21875	25.78125	0	1600029O15Rik
93.2380952380952	0	6.76190476190476	1700001C19Rik
100	0	0	1700001G11Rik
79.064039408867	20.935960591133	0	1700001G17Rik
58.3735354927636	0	41.6264645072364	1700001J11Rik
99.6011964107677	0	0.398803589232303	1700001L05Rik
100	0	0	1700001O22Rik
67.5134719014627	0	32.4865280985373	1700003E16Rik
100	0	0	1700007L15Rik
35.8974358974359	52.6098901098901	11.492673992674	1700008J07Rik
86.7145421903052	6.28366247755835	7.00179533213645	1700008O03Rik
100	0	0	1700010I14Rik
100	0	0	1700012B07Rik
49.7430039977156	50.2569960022844	0	1700012D01Rik
100	0	0	1700012D16Rik
100	0	0	1700017B05Rik
90.2752293577982	9.72477064220183	0	1700019D03Rik
57.4617346938776	42.5382653061225	0	1700020I14Rik
100	0	0	1700020L24Rik
100	0	0	1700021F05Rik
100	0	0	1700022A21Rik
100	0	0	1700024P16Rik
100	0	0	1700025G04Rik
79.6204620462046	20.3795379537954	0	1700027F09Rik
34.7300215982721	65.2699784017279	0	1700027J07Rik
68.4454756380511	0	31.554524361949	1700028E10Rik
100	0	0	1700028I16Rik
100	0	0	1700028J19Rik
100	0	0	1700028K03Rik
100	0	0	1700029J07Rik
100	0	0	1700029M20Rik
35.4166666666667	56.929347826087	7.65398550724638	1700030C10Rik
29.7451502472423	70.2548497527577	0	1700030J22Rik
100	0	0	1700030K09Rik
100	0	0	1700034J05Rik
